date,isPartial,State,Fire,Waterdamage,Smoke,forestfire,Flooding
2010-07-01,False,US-NV,41.0,0.0,10.0,0.0,0.0
2010-08-01,False,US-NV,37.0,0.0,11.0,0.0,2.0
2010-09-01,False,US-NV,40.0,0.0,11.0,0.0,1.0
2010-10-01,False,US-NV,38.0,0.0,8.0,0.0,0.0
2010-11-01,False,US-NV,31.0,0.0,7.0,0.0,1.0
2010-12-01,False,US-NV,30.0,0.0,9.0,0.0,1.0
2011-01-01,False,US-NV,30.0,0.0,10.0,0.0,1.0
2011-02-01,False,US-NV,33.0,0.0,8.0,0.0,0.0
2011-03-01,False,US-NV,36.0,0.0,8.0,0.0,1.0
2011-04-01,False,US-NV,34.0,0.0,8.0,0.0,0.0
2011-05-01,False,US-NV,33.0,0.0,10.0,0.0,4.0
2011-06-01,False,US-NV,44.0,0.0,9.0,0.0,2.0
2011-07-01,False,US-NV,44.0,0.0,10.0,0.0,1.0
2011-08-01,False,US-NV,35.0,0.0,10.0,0.0,1.0
2011-09-01,False,US-NV,40.0,0.0,12.0,0.0,1.0
2011-10-01,False,US-NV,43.0,0.0,8.0,0.0,1.0
2011-11-01,False,US-NV,65.0,0.0,9.0,0.0,1.0
2011-12-01,False,US-NV,52.0,0.0,10.0,0.0,0.0
2012-01-01,False,US-NV,57.0,0.0,10.0,0.0,1.0
2012-02-01,False,US-NV,44.0,0.0,8.0,0.0,0.0
2012-03-01,False,US-NV,46.0,0.0,9.0,0.0,0.0
2012-04-01,False,US-NV,40.0,0.0,9.0,0.0,0.0
2012-05-01,False,US-NV,51.0,0.0,10.0,0.0,0.0
2012-06-01,False,US-NV,50.0,0.0,10.0,0.0,1.0
2012-07-01,False,US-NV,57.0,0.0,10.0,0.0,0.0
2012-08-01,False,US-NV,50.0,0.0,8.0,0.0,1.0
2012-09-01,False,US-NV,42.0,0.0,11.0,0.0,2.0
2012-10-01,False,US-NV,41.0,0.0,10.0,0.0,2.0
2012-11-01,False,US-NV,48.0,0.0,10.0,0.0,1.0
2012-12-01,False,US-NV,44.0,0.0,9.0,0.0,1.0
2013-01-01,False,US-NV,42.0,0.0,10.0,0.0,0.0
2013-02-01,False,US-NV,42.0,0.0,10.0,0.0,1.0
2013-03-01,False,US-NV,45.0,0.0,12.0,0.0,0.0
2013-04-01,False,US-NV,43.0,0.0,13.0,0.0,1.0
2013-05-01,False,US-NV,43.0,0.0,9.0,0.0,0.0
2013-06-01,False,US-NV,50.0,0.0,12.0,0.0,2.0
2013-07-01,False,US-NV,100.0,0.0,13.0,0.0,0.0
2013-08-01,False,US-NV,72.0,0.0,17.0,0.0,1.0
2013-09-01,False,US-NV,48.0,0.0,13.0,0.0,6.0
2013-10-01,False,US-NV,41.0,0.0,12.0,0.0,0.0
2013-11-01,False,US-NV,54.0,0.0,14.0,0.0,0.0
2013-12-01,False,US-NV,49.0,0.0,14.0,0.0,0.0
2014-01-01,False,US-NV,40.0,0.0,13.0,0.0,0.0
2014-02-01,False,US-NV,39.0,0.0,11.0,0.0,0.0
2014-03-01,False,US-NV,47.0,0.0,10.0,0.0,0.0
2014-04-01,False,US-NV,43.0,0.0,13.0,0.0,0.0
2014-05-01,False,US-NV,56.0,0.0,10.0,0.0,0.0
2014-06-01,False,US-NV,44.0,0.0,11.0,0.0,1.0
2014-07-01,False,US-NV,48.0,0.0,13.0,0.0,1.0
2014-08-01,False,US-NV,39.0,0.0,11.0,0.0,2.0
2014-09-01,False,US-NV,67.0,0.0,16.0,0.0,5.0
2014-10-01,False,US-NV,40.0,0.0,11.0,0.0,0.0
2014-11-01,False,US-NV,37.0,0.0,13.0,0.0,0.0
2014-12-01,False,US-NV,40.0,0.0,10.0,0.0,1.0
2015-01-01,False,US-NV,38.0,0.0,13.0,0.0,0.0
2015-02-01,False,US-NV,40.0,0.0,10.0,0.0,0.0
2015-03-01,False,US-NV,40.0,0.0,12.0,0.0,0.0
2015-04-01,False,US-NV,43.0,0.0,13.0,0.0,1.0
2015-05-01,False,US-NV,38.0,0.0,12.0,0.0,2.0
2015-06-01,False,US-NV,54.0,0.0,13.0,0.0,1.0
2015-07-01,False,US-NV,72.0,0.0,13.0,0.0,1.0
2015-08-01,False,US-NV,46.0,0.0,15.0,0.0,0.0
2015-09-01,False,US-NV,56.0,0.0,14.0,0.0,1.0
2015-10-01,False,US-NV,39.0,0.0,12.0,0.0,3.0
2015-11-01,False,US-NV,41.0,0.0,11.0,0.0,0.0
2015-12-01,False,US-NV,46.0,0.0,13.0,0.0,2.0
2016-01-01,False,US-NV,39.0,0.0,11.0,0.0,1.0
2016-02-01,False,US-NV,45.0,0.0,14.0,0.0,0.0
2016-03-01,False,US-NV,42.0,0.0,10.0,0.0,1.0
2016-04-01,False,US-NV,40.0,0.0,14.0,0.0,2.0
2016-05-01,False,US-NV,48.0,0.0,12.0,0.0,1.0
2016-06-01,False,US-NV,54.0,0.0,15.0,0.0,1.0
2016-07-01,False,US-NV,62.0,0.0,16.0,0.0,1.0
2016-08-01,False,US-NV,60.0,0.0,13.0,0.0,2.0
2016-09-01,False,US-NV,43.0,0.0,11.0,0.0,1.0
2016-10-01,False,US-NV,52.0,0.0,12.0,0.0,1.0
2016-11-01,False,US-NV,40.0,0.0,14.0,0.0,0.0
2016-12-01,False,US-NV,44.0,0.0,18.0,0.0,0.0
2017-01-01,False,US-NV,36.0,0.0,13.0,0.0,9.0
2017-02-01,False,US-NV,41.0,0.0,12.0,0.0,5.0
2017-03-01,False,US-NV,40.0,0.0,15.0,0.0,1.0
2017-04-01,False,US-NV,49.0,0.0,15.0,0.0,0.0
2017-05-01,False,US-NV,44.0,0.0,13.0,0.0,1.0
2017-06-01,False,US-NV,66.0,0.0,13.0,0.0,0.0
2017-07-01,False,US-NV,73.0,0.0,20.0,0.0,1.0
2017-08-01,False,US-NV,52.0,0.0,17.0,0.0,6.0
2017-09-01,False,US-NV,58.0,0.0,15.0,0.0,2.0
2017-10-01,False,US-NV,67.0,0.0,16.0,0.0,0.0
2017-11-01,False,US-NV,41.0,0.0,16.0,0.0,0.0
2017-12-01,False,US-NV,65.0,0.0,16.0,0.0,0.0
2018-01-01,False,US-NV,40.0,0.0,16.0,0.0,1.0
2018-02-01,False,US-NV,40.0,0.0,15.0,0.0,1.0
2018-03-01,False,US-NV,37.0,0.0,17.0,0.0,1.0
2018-04-01,False,US-NV,36.0,0.0,17.0,0.0,1.0
2018-05-01,False,US-NV,39.0,0.0,15.0,0.0,1.0
2018-06-01,False,US-NV,48.0,0.0,13.0,0.0,0.0
2018-07-01,False,US-NV,78.0,0.0,18.0,0.0,1.0
2018-08-01,False,US-NV,67.0,0.0,19.0,0.0,1.0
2018-09-01,False,US-NV,48.0,0.0,16.0,0.0,1.0
2018-10-01,False,US-NV,38.0,0.0,17.0,0.0,1.0
2018-11-01,False,US-NV,80.0,0.0,20.0,0.0,0.0
2018-12-01,False,US-NV,38.0,0.0,15.0,0.0,0.0
2019-01-01,False,US-NV,40.0,0.0,14.0,0.0,0.0
2019-02-01,False,US-NV,33.0,0.0,15.0,0.0,2.0
2019-03-01,False,US-NV,36.0,0.0,17.0,0.0,2.0
2019-04-01,False,US-NV,43.0,0.0,17.0,0.0,1.0
2019-05-01,False,US-NV,39.0,0.0,17.0,0.0,2.0
2019-06-01,False,US-NV,44.0,0.0,18.0,0.0,1.0
2019-07-01,False,US-NV,53.0,0.0,19.0,0.0,2.0
2019-08-01,False,US-NV,54.0,0.0,17.0,0.0,0.0
2019-09-01,False,US-NV,50.0,0.0,15.0,0.0,1.0
2019-10-01,False,US-NV,66.0,0.0,16.0,0.0,0.0
2019-11-01,False,US-NV,48.0,0.0,18.0,0.0,1.0
2019-12-01,False,US-NV,41.0,0.0,17.0,0.0,0.0
2020-01-01,False,US-NV,41.0,0.0,17.0,0.0,0.0
2020-02-01,False,US-NV,41.0,0.0,25.0,0.0,1.0
2020-03-01,False,US-NV,32.0,0.0,22.0,0.0,0.0
2020-04-01,False,US-NV,38.0,0.0,19.0,0.0,0.0
2020-05-01,False,US-NV,39.0,0.0,21.0,0.0,1.0
2020-06-01,False,US-NV,70.0,0.0,19.0,0.0,0.0
2020-07-01,False,US-NV,69.0,0.0,23.0,0.0,1.0
2020-08-01,False,US-NV,93.0,0.0,24.0,0.0,0.0
2020-09-01,False,US-NV,87.0,0.0,30.0,0.0,0.0
2020-10-01,False,US-NV,51.0,0.0,20.0,0.0,0.0
2020-11-01,False,US-NV,47.0,0.0,21.0,0.0,1.0
2020-12-01,False,US-NV,40.0,0.0,18.0,0.0,0.0
2021-01-01,False,US-NV,43.0,0.0,19.0,0.0,0.0
2010-01-01,False,US-NH,66.0,0.0,9.0,0.0,3.0
2010-02-01,False,US-NH,71.0,0.0,11.0,0.0,2.0
2010-03-01,False,US-NH,65.0,0.0,9.0,0.0,8.0
2010-04-01,False,US-NH,61.0,0.0,17.0,0.0,3.0
2010-05-01,False,US-NH,77.0,0.0,16.0,0.0,1.0
2010-06-01,False,US-NH,69.0,0.0,10.0,0.0,0.0
2010-07-01,False,US-NH,66.0,0.0,13.0,0.0,1.0
2010-08-01,False,US-NH,73.0,0.0,13.0,0.0,5.0
2010-09-01,False,US-NH,56.0,0.0,20.0,0.0,2.0
2010-10-01,False,US-NH,58.0,0.0,14.0,0.0,0.0
2010-11-01,False,US-NH,42.0,0.0,12.0,0.0,1.0
2010-12-01,False,US-NH,61.0,0.0,10.0,0.0,0.0
2011-01-01,False,US-NH,54.0,0.0,12.0,0.0,3.0
2011-02-01,False,US-NH,59.0,0.0,16.0,0.0,1.0
2011-03-01,False,US-NH,52.0,0.0,13.0,0.0,4.0
2011-04-01,False,US-NH,68.0,0.0,15.0,0.0,1.0
2011-05-01,False,US-NH,63.0,0.0,10.0,0.0,5.0
2011-06-01,False,US-NH,72.0,0.0,12.0,0.0,3.0
2011-07-01,False,US-NH,57.0,0.0,19.0,0.0,2.0
2011-08-01,False,US-NH,65.0,0.0,15.0,0.0,18.0
2011-09-01,False,US-NH,64.0,0.0,11.0,0.0,15.0
2011-10-01,False,US-NH,69.0,0.0,17.0,0.0,3.0
2011-11-01,False,US-NH,89.0,0.0,14.0,0.0,1.0
2011-12-01,False,US-NH,100.0,0.0,12.0,0.0,0.0
2012-01-01,False,US-NH,81.0,0.0,11.0,0.0,1.0
2012-02-01,False,US-NH,79.0,0.0,14.0,0.0,0.0
2012-03-01,False,US-NH,88.0,0.0,21.0,0.0,1.0
2012-04-01,False,US-NH,91.0,0.0,13.0,0.0,1.0
2012-05-01,False,US-NH,79.0,0.0,12.0,0.0,1.0
2012-06-01,False,US-NH,79.0,0.0,13.0,0.0,2.0
2012-07-01,False,US-NH,78.0,0.0,12.0,0.0,1.0
2012-08-01,False,US-NH,64.0,0.0,16.0,0.0,0.0
2012-09-01,False,US-NH,71.0,0.0,11.0,0.0,1.0
2012-10-01,False,US-NH,71.0,0.0,11.0,0.0,4.0
2012-11-01,False,US-NH,86.0,0.0,14.0,0.0,0.0
2012-12-01,False,US-NH,80.0,0.0,13.0,0.0,0.0
2013-01-01,False,US-NH,80.0,0.0,15.0,0.0,1.0
2013-02-01,False,US-NH,74.0,0.0,13.0,0.0,0.0
2013-03-01,False,US-NH,77.0,0.0,14.0,0.0,1.0
2013-04-01,False,US-NH,83.0,0.0,16.0,0.0,1.0
2013-05-01,False,US-NH,86.0,0.0,12.0,0.0,2.0
2013-06-01,False,US-NH,69.0,0.0,12.0,0.0,2.0
2013-07-01,False,US-NH,76.0,0.0,16.0,0.0,4.0
2013-08-01,False,US-NH,66.0,0.0,12.0,0.0,1.0
2013-09-01,False,US-NH,71.0,0.0,19.0,0.0,6.0
2013-10-01,False,US-NH,73.0,0.0,14.0,0.0,1.0
2013-11-01,False,US-NH,85.0,0.0,18.0,0.0,0.0
2013-12-01,False,US-NH,85.0,0.0,14.0,0.0,0.0
2014-01-01,False,US-NH,79.0,0.0,11.0,0.0,2.0
2014-02-01,False,US-NH,69.0,0.0,12.0,0.0,1.0
2014-03-01,False,US-NH,87.0,0.0,10.0,0.0,1.0
2014-04-01,False,US-NH,80.0,0.0,10.0,0.0,1.0
2014-05-01,False,US-NH,84.0,0.0,16.0,0.0,1.0
2014-06-01,False,US-NH,69.0,0.0,11.0,0.0,1.0
2014-07-01,False,US-NH,82.0,0.0,13.0,0.0,2.0
2014-08-01,False,US-NH,71.0,0.0,15.0,0.0,2.0
2014-09-01,False,US-NH,66.0,0.0,11.0,0.0,1.0
2014-10-01,False,US-NH,68.0,0.0,11.0,0.0,1.0
2014-11-01,False,US-NH,80.0,0.0,14.0,0.0,2.0
2014-12-01,False,US-NH,80.0,0.0,13.0,0.0,0.0
2015-01-01,False,US-NH,67.0,0.0,15.0,0.0,0.0
2015-02-01,False,US-NH,67.0,0.0,12.0,0.0,0.0
2015-03-01,False,US-NH,79.0,0.0,13.0,0.0,0.0
2015-04-01,False,US-NH,80.0,0.0,18.0,0.0,1.0
2015-05-01,False,US-NH,78.0,0.0,18.0,0.0,6.0
2015-06-01,False,US-NH,78.0,0.0,13.0,0.0,1.0
2015-07-01,False,US-NH,72.0,0.0,15.0,0.0,0.0
2015-08-01,False,US-NH,69.0,0.0,15.0,0.0,1.0
2015-09-01,False,US-NH,78.0,0.0,11.0,0.0,2.0
2015-10-01,False,US-NH,73.0,0.0,14.0,0.0,5.0
2015-11-01,False,US-NH,73.0,0.0,14.0,0.0,0.0
2015-12-01,False,US-NH,86.0,0.0,12.0,0.0,2.0
2016-01-01,False,US-NH,81.0,0.0,11.0,0.0,2.0
2016-02-01,False,US-NH,74.0,0.0,15.0,0.0,2.0
2016-03-01,False,US-NH,78.0,0.0,12.0,0.0,1.0
2016-04-01,False,US-NH,74.0,0.0,15.0,0.0,2.0
2016-05-01,False,US-NH,92.0,0.0,17.0,0.0,1.0
2016-06-01,False,US-NH,80.0,0.0,18.0,0.0,4.0
2016-07-01,False,US-NH,79.0,0.0,14.0,0.0,1.0
2016-08-01,False,US-NH,83.0,0.0,15.0,0.0,2.0
2016-09-01,False,US-NH,74.0,0.0,15.0,0.0,1.0
2016-10-01,False,US-NH,71.0,0.0,12.0,0.0,2.0
2016-11-01,False,US-NH,63.0,0.0,14.0,0.0,1.0
2016-12-01,False,US-NH,83.0,0.0,14.0,0.0,0.0
2017-01-01,False,US-NH,65.0,0.0,14.0,0.0,1.0
2017-02-01,False,US-NH,70.0,0.0,16.0,0.0,1.0
2017-03-01,False,US-NH,73.0,0.0,15.0,0.0,1.0
2017-04-01,False,US-NH,75.0,0.0,15.0,0.0,2.0
2017-05-01,False,US-NH,74.0,0.0,15.0,0.0,2.0
2017-06-01,False,US-NH,80.0,0.0,23.0,0.0,1.0
2017-07-01,False,US-NH,80.0,0.0,20.0,0.0,4.0
2017-08-01,False,US-NH,78.0,0.0,16.0,0.0,7.0
2017-09-01,False,US-NH,69.0,0.0,15.0,0.0,3.0
2017-10-01,False,US-NH,84.0,0.0,16.0,0.0,2.0
2017-11-01,False,US-NH,73.0,0.0,15.0,0.0,1.0
2017-12-01,False,US-NH,86.0,0.0,16.0,0.0,1.0
2018-01-01,False,US-NH,78.0,0.0,18.0,0.0,4.0
2018-02-01,False,US-NH,69.0,0.0,17.0,0.0,1.0
2018-03-01,False,US-NH,73.0,0.0,19.0,0.0,4.0
2018-04-01,False,US-NH,59.0,0.0,15.0,0.0,1.0
2018-05-01,False,US-NH,72.0,0.0,16.0,0.0,2.0
2018-06-01,False,US-NH,76.0,0.0,17.0,0.0,2.0
2018-07-01,False,US-NH,83.0,0.0,18.0,0.0,2.0
2018-08-01,False,US-NH,70.0,0.0,19.0,0.0,5.0
2018-09-01,False,US-NH,67.0,0.0,19.0,0.0,5.0
2018-10-01,False,US-NH,61.0,0.0,20.0,0.0,1.0
2018-11-01,False,US-NH,94.0,0.0,18.0,0.0,2.0
2018-12-01,False,US-NH,74.0,0.0,19.0,0.0,1.0
2019-01-01,False,US-NH,74.0,0.0,17.0,0.0,0.0
2019-02-01,False,US-NH,69.0,0.0,17.0,0.0,1.0
2019-03-01,False,US-NH,69.0,0.0,15.0,0.0,4.0
2019-04-01,False,US-NH,79.0,0.0,17.0,0.0,2.0
2019-05-01,False,US-NH,74.0,0.0,17.0,0.0,3.0
2019-06-01,False,US-NH,70.0,0.0,18.0,0.0,2.0
2019-07-01,False,US-NH,84.0,0.0,22.0,0.0,3.0
2019-08-01,False,US-NH,81.0,0.0,15.0,0.0,1.0
2019-09-01,False,US-NH,73.0,0.0,19.0,0.0,2.0
2019-10-01,False,US-NH,78.0,0.0,17.0,0.0,2.0
2019-11-01,False,US-NH,71.0,0.0,15.0,0.0,3.0
2019-12-01,False,US-NH,71.0,0.0,19.0,0.0,1.0
2020-01-01,False,US-NH,72.0,0.0,15.0,0.0,1.0
2020-02-01,False,US-NH,70.0,0.0,19.0,0.0,1.0
2020-03-01,False,US-NH,65.0,0.0,17.0,0.0,0.0
2020-04-01,False,US-NH,77.0,0.0,14.0,0.0,1.0
2020-05-01,False,US-NH,93.0,0.0,24.0,0.0,1.0
2020-06-01,False,US-NH,82.0,0.0,21.0,0.0,1.0
2020-07-01,False,US-NH,70.0,0.0,26.0,0.0,1.0
2020-08-01,False,US-NH,81.0,0.0,22.0,0.0,1.0
2020-09-01,False,US-NH,96.0,0.0,22.0,0.0,0.0
2020-10-01,False,US-NH,85.0,0.0,20.0,0.0,1.0
2020-11-01,False,US-NH,70.0,0.0,19.0,0.0,0.0
2020-12-01,False,US-NH,79.0,0.0,17.0,0.0,1.0
2021-01-01,False,US-NH,69.0,0.0,17.0,0.0,0.0
2010-01-01,False,US-NJ,53.0,0.0,11.0,0.0,1.0
2010-02-01,False,US-NJ,55.0,0.0,11.0,0.0,1.0
2010-03-01,False,US-NJ,59.0,0.0,11.0,0.0,4.0
2010-04-01,False,US-NJ,56.0,0.0,13.0,0.0,2.0
2010-05-01,False,US-NJ,56.0,0.0,12.0,0.0,6.0
2010-06-01,False,US-NJ,60.0,0.0,10.0,0.0,2.0
2010-07-01,False,US-NJ,64.0,0.0,10.0,0.0,1.0
2010-08-01,False,US-NJ,59.0,0.0,14.0,0.0,1.0
2010-09-01,False,US-NJ,61.0,0.0,12.0,0.0,2.0
2010-10-01,False,US-NJ,57.0,0.0,14.0,0.0,1.0
2010-11-01,False,US-NJ,56.0,0.0,11.0,0.0,0.0
2010-12-01,False,US-NJ,59.0,0.0,14.0,0.0,1.0
2011-01-01,False,US-NJ,59.0,0.0,11.0,0.0,2.0
2011-02-01,False,US-NJ,62.0,0.0,11.0,0.0,1.0
2011-03-01,False,US-NJ,60.0,0.0,13.0,0.0,7.0
2011-04-01,False,US-NJ,59.0,0.0,12.0,0.0,2.0
2011-05-01,False,US-NJ,59.0,0.0,14.0,0.0,3.0
2011-06-01,False,US-NJ,66.0,0.0,12.0,0.0,2.0
2011-07-01,False,US-NJ,70.0,0.0,13.0,0.0,0.0
2011-08-01,False,US-NJ,61.0,0.0,13.0,0.0,30.0
2011-09-01,False,US-NJ,62.0,0.0,13.0,0.0,18.0
2011-10-01,False,US-NJ,71.0,0.0,12.0,0.0,3.0
2011-11-01,False,US-NJ,84.0,0.0,11.0,0.0,2.0
2011-12-01,False,US-NJ,100.0,0.0,13.0,0.0,1.0
2012-01-01,False,US-NJ,86.0,0.0,13.0,0.0,1.0
2012-02-01,False,US-NJ,83.0,0.0,12.0,0.0,1.0
2012-03-01,False,US-NJ,80.0,0.0,12.0,0.0,0.0
2012-04-01,False,US-NJ,86.0,0.0,13.0,0.0,1.0
2012-05-01,False,US-NJ,73.0,0.0,12.0,0.0,0.0
2012-06-01,False,US-NJ,80.0,0.0,14.0,0.0,1.0
2012-07-01,False,US-NJ,81.0,0.0,14.0,0.0,1.0
2012-08-01,False,US-NJ,72.0,0.0,14.0,0.0,1.0
2012-09-01,False,US-NJ,69.0,0.0,12.0,0.0,1.0
2012-10-01,False,US-NJ,66.0,0.0,12.0,0.0,8.0
2012-11-01,False,US-NJ,79.0,0.0,11.0,0.0,3.0
2012-12-01,False,US-NJ,84.0,0.0,15.0,0.0,1.0
2013-01-01,False,US-NJ,76.0,0.0,15.0,0.0,1.0
2013-02-01,False,US-NJ,74.0,0.0,13.0,0.0,1.0
2013-03-01,False,US-NJ,68.0,0.0,16.0,0.0,1.0
2013-04-01,False,US-NJ,78.0,0.0,12.0,0.0,1.0
2013-05-01,False,US-NJ,75.0,0.0,14.0,0.0,1.0
2013-06-01,False,US-NJ,67.0,0.0,14.0,0.0,5.0
2013-07-01,False,US-NJ,73.0,0.0,14.0,0.0,2.0
2013-08-01,False,US-NJ,70.0,0.0,15.0,0.0,1.0
2013-09-01,False,US-NJ,100.0,0.0,13.0,0.0,3.0
2013-10-01,False,US-NJ,73.0,0.0,14.0,0.0,1.0
2013-11-01,False,US-NJ,96.0,0.0,13.0,0.0,1.0
2013-12-01,False,US-NJ,85.0,0.0,13.0,0.0,0.0
2014-01-01,False,US-NJ,76.0,0.0,14.0,0.0,1.0
2014-02-01,False,US-NJ,67.0,0.0,13.0,0.0,1.0
2014-03-01,False,US-NJ,77.0,0.0,13.0,0.0,1.0
2014-04-01,False,US-NJ,86.0,0.0,16.0,0.0,1.0
2014-05-01,False,US-NJ,75.0,0.0,16.0,0.0,4.0
