Metro,datetime,isPartial,condos for rent,duplex apartments for rent,townhomes for rent,townhouses for rent,starbucks,rel_pop_condos for rent,rel_pop_duplex apartments for rent,rel_pop_townhomes for rent,rel_pop_townhouses for rent,rel_pop_starbucks
Prescott,2019-04-01,False,50.0,,75.0,50.0,73.0,6.0,0.0,4.0,2.0,100.0
Prescott,2019-05-01,False,33.333333333333336,,25.0,50.0,96.0,6.0,0.0,4.0,2.0,100.0
Prescott,2019-06-01,False,33.333333333333336,,50.0,50.0,80.0,6.0,0.0,4.0,2.0,100.0
Prescott,2019-07-01,False,50.0,,75.0,0.0,88.0,6.0,0.0,4.0,2.0,100.0
Prescott,2019-08-01,False,33.333333333333336,,50.0,0.0,84.0,6.0,0.0,4.0,2.0,100.0
Prescott,2019-09-01,False,50.0,,50.0,50.0,85.0,6.0,0.0,4.0,2.0,100.0
Prescott,2019-10-01,False,50.0,,50.0,0.0,81.0,6.0,0.0,4.0,2.0,100.0
Prescott,2019-11-01,False,33.333333333333336,,50.0,50.0,98.0,6.0,0.0,4.0,2.0,100.0
Prescott,2019-12-01,False,33.333333333333336,,50.0,0.0,100.0,6.0,0.0,4.0,2.0,100.0
Prescott,2020-01-01,False,33.333333333333336,,75.0,50.0,79.0,6.0,0.0,4.0,2.0,100.0
Albuquerque,2014-01-01,False,50.0,,33.333333333333336,,36.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-02-01,False,50.0,,33.333333333333336,,36.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-03-01,False,75.0,,66.66666666666667,,29.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-04-01,False,50.0,,33.333333333333336,,42.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-05-01,False,50.0,,100.0,,40.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-06-01,False,75.0,,0.0,,36.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-07-01,False,100.0,,0.0,,35.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-08-01,False,50.0,,33.333333333333336,,41.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-09-01,False,25.0,,66.66666666666667,,33.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-10-01,False,0.0,,33.333333333333336,,37.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-11-01,False,0.0,,33.333333333333336,,47.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2014-12-01,False,25.0,,66.66666666666667,,53.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-01-01,False,75.0,,66.66666666666667,,33.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-02-01,False,50.0,,0.0,,40.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-03-01,False,50.0,,33.333333333333336,,47.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-04-01,False,50.0,,66.66666666666667,,35.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-05-01,False,0.0,,0.0,,43.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-06-01,False,75.0,,0.0,,41.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-07-01,False,50.0,,66.66666666666667,,47.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-08-01,False,50.0,,0.0,,40.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-09-01,False,0.0,,66.66666666666667,,57.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-10-01,False,0.0,,66.66666666666667,,47.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-11-01,False,0.0,,33.333333333333336,,61.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2015-12-01,False,0.0,,0.0,,55.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-01-01,False,50.0,,0.0,,44.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-02-01,False,100.0,,33.333333333333336,,45.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-03-01,False,100.0,,33.333333333333336,,45.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-04-01,False,100.0,,33.333333333333336,,45.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-05-01,False,75.0,,33.333333333333336,,55.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-06-01,False,75.0,,100.0,,70.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-07-01,False,50.0,,66.66666666666667,,65.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-08-01,False,75.0,,33.333333333333336,,42.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-09-01,False,50.0,,33.333333333333336,,43.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-10-01,False,100.0,,0.0,,45.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-11-01,False,25.0,,0.0,,73.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2016-12-01,False,25.0,,33.333333333333336,,67.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-01-01,False,25.0,,33.333333333333336,,63.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-02-01,False,75.0,,66.66666666666667,,49.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-03-01,False,25.0,,33.333333333333336,,57.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-04-01,False,50.0,,33.333333333333336,,79.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-05-01,False,50.0,,33.333333333333336,,61.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-06-01,False,25.0,,33.333333333333336,,66.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-07-01,False,50.0,,33.333333333333336,,61.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-08-01,False,50.0,,33.333333333333336,,64.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-09-01,False,0.0,,33.333333333333336,,58.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-10-01,False,25.0,,33.333333333333336,,58.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-11-01,False,50.0,,33.333333333333336,,68.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2017-12-01,False,50.0,,33.333333333333336,,76.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-01-01,False,50.0,,33.333333333333336,,67.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-02-01,False,75.0,,33.333333333333336,,61.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-03-01,False,100.0,,0.0,,66.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-04-01,False,25.0,,33.333333333333336,,81.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-05-01,False,50.0,,33.333333333333336,,74.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-06-01,False,25.0,,33.333333333333336,,71.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-07-01,False,0.0,,33.333333333333336,,69.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-08-01,False,25.0,,66.66666666666667,,64.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-09-01,False,25.0,,33.333333333333336,,60.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-10-01,False,25.0,,33.333333333333336,,67.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-11-01,False,50.0,,0.0,,61.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2018-12-01,False,25.0,,33.333333333333336,,85.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-01-01,False,25.0,,33.333333333333336,,79.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-02-01,False,0.0,,0.0,,69.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-03-01,False,25.0,,33.333333333333336,,69.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-04-01,False,50.0,,33.333333333333336,,78.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-05-01,False,50.0,,66.66666666666667,,85.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-06-01,False,0.0,,33.333333333333336,,75.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-07-01,False,50.0,,33.333333333333336,,89.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-08-01,False,25.0,,0.0,,81.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-09-01,False,0.0,,33.333333333333336,,83.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-10-01,False,0.0,,33.333333333333336,,77.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-11-01,False,25.0,,0.0,,100.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2019-12-01,False,0.0,,33.333333333333336,,81.0,4.0,0.0,3.0,0.0,100.0
Albuquerque,2020-01-01,False,50.0,,33.333333333333336,,79.0,4.0,0.0,3.0,0.0,100.0
Las Vegas-Henderson-Paradise,2014-01-01,False,100.0,,40.0,0.0,51.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-02-01,False,75.0,,40.0,50.0,60.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-03-01,False,12.5,,40.0,0.0,51.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-04-01,False,75.0,,40.0,50.0,55.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-05-01,False,87.5,,60.0,0.0,57.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-06-01,False,75.0,,60.0,0.0,57.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-07-01,False,100.0,,20.0,0.0,52.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-08-01,False,25.0,,60.0,100.0,59.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-09-01,False,50.0,,40.0,50.0,55.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-10-01,False,62.5,,20.0,0.0,48.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-11-01,False,50.0,,20.0,0.0,63.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2014-12-01,False,62.5,,60.0,50.0,79.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-01-01,False,87.5,,40.0,50.0,68.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-02-01,False,37.5,,20.0,0.0,45.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-03-01,False,50.0,,40.0,0.0,58.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-04-01,False,62.5,,60.0,50.0,55.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-05-01,False,62.5,,40.0,0.0,65.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-06-01,False,50.0,,60.0,0.0,55.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-07-01,False,62.5,,40.0,100.0,62.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-08-01,False,75.0,,40.0,0.0,55.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-09-01,False,62.5,,80.0,0.0,58.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-10-01,False,62.5,,20.0,50.0,54.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-11-01,False,62.5,,20.0,0.0,68.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2015-12-01,False,75.0,,20.0,0.0,68.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-01-01,False,75.0,,40.0,50.0,59.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-02-01,False,62.5,,80.0,0.0,56.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-03-01,False,50.0,,40.0,0.0,54.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-04-01,False,75.0,,60.0,0.0,58.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-05-01,False,62.5,,40.0,100.0,80.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-06-01,False,50.0,,40.0,50.0,71.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-07-01,False,62.5,,60.0,50.0,65.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-08-01,False,50.0,,40.0,50.0,59.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-09-01,False,37.5,,40.0,50.0,79.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-10-01,False,75.0,,40.0,0.0,64.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-11-01,False,50.0,,20.0,50.0,69.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2016-12-01,False,62.5,,20.0,50.0,82.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-01-01,False,62.5,,60.0,50.0,67.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-02-01,False,87.5,,20.0,0.0,62.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-03-01,False,50.0,,60.0,0.0,67.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-04-01,False,62.5,,40.0,50.0,80.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-05-01,False,50.0,,20.0,50.0,79.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-06-01,False,50.0,,40.0,50.0,66.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-07-01,False,50.0,,40.0,50.0,71.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-08-01,False,62.5,,60.0,0.0,71.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-09-01,False,50.0,,60.0,0.0,72.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-10-01,False,50.0,,40.0,0.0,65.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-11-01,False,37.5,,40.0,50.0,68.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2017-12-01,False,37.5,,40.0,50.0,78.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-01-01,False,75.0,,100.0,50.0,59.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-02-01,False,75.0,,60.0,0.0,60.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-03-01,False,62.5,,80.0,50.0,61.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-04-01,False,37.5,,80.0,50.0,75.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-05-01,False,50.0,,60.0,50.0,80.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-06-01,False,87.5,,40.0,50.0,75.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-07-01,False,50.0,,20.0,50.0,74.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-08-01,False,62.5,,60.0,50.0,79.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-09-01,False,62.5,,40.0,50.0,69.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-10-01,False,37.5,,60.0,0.0,68.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-11-01,False,25.0,,40.0,50.0,85.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2018-12-01,False,62.5,,60.0,0.0,93.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-01-01,False,62.5,,40.0,50.0,79.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-02-01,False,50.0,,60.0,50.0,69.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-03-01,False,37.5,,80.0,0.0,70.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-04-01,False,62.5,,40.0,50.0,77.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-05-01,False,37.5,,60.0,50.0,92.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-06-01,False,62.5,,60.0,50.0,87.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-07-01,False,62.5,,40.0,0.0,86.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-08-01,False,62.5,,60.0,0.0,87.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-09-01,False,50.0,,60.0,50.0,78.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-10-01,False,37.5,,60.0,0.0,77.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-11-01,False,37.5,,60.0,0.0,87.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2019-12-01,False,50.0,,40.0,0.0,100.0,8.0,0.0,5.0,2.0,100.0
Las Vegas-Henderson-Paradise,2020-01-01,False,62.5,,80.0,0.0,72.0,8.0,0.0,5.0,2.0,100.0
Reno,2014-01-01,False,22.22222222222222,,0.0,,50.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-02-01,False,0.0,,0.0,,45.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-03-01,False,22.22222222222222,,0.0,,50.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-04-01,False,22.22222222222222,,20.0,,45.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-05-01,False,22.22222222222222,,0.0,,73.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-06-01,False,11.11111111111111,,60.0,,66.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-07-01,False,44.44444444444444,,0.0,,55.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-08-01,False,22.22222222222222,,20.0,,56.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-09-01,False,33.333333333333336,,0.0,,65.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-10-01,False,11.11111111111111,,20.0,,53.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-11-01,False,33.333333333333336,,20.0,,65.0,9.0,0.0,5.0,0.0,100.0
Reno,2014-12-01,False,33.333333333333336,,20.0,,69.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-01-01,False,0.0,,20.0,,69.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-02-01,False,66.66666666666667,,20.0,,66.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-03-01,False,22.22222222222222,,20.0,,72.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-04-01,False,11.11111111111111,,0.0,,61.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-05-01,False,22.22222222222222,,0.0,,82.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-06-01,False,11.11111111111111,,0.0,,70.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-07-01,False,0.0,,40.0,,50.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-08-01,False,66.66666666666667,,0.0,,63.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-09-01,False,0.0,,0.0,,54.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-10-01,False,11.11111111111111,,60.0,,65.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-11-01,False,0.0,,20.0,,96.0,9.0,0.0,5.0,0.0,100.0
Reno,2015-12-01,False,11.11111111111111,,20.0,,47.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-01-01,False,100.0,,40.0,,67.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-02-01,False,22.22222222222222,,20.0,,61.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-03-01,False,33.333333333333336,,0.0,,43.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-04-01,False,11.11111111111111,,40.0,,64.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-05-01,False,66.66666666666667,,0.0,,65.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-06-01,False,55.55555555555556,,20.0,,68.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-07-01,False,0.0,,0.0,,90.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-08-01,False,22.22222222222222,,0.0,,60.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-09-01,False,22.22222222222222,,20.0,,63.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-10-01,False,11.11111111111111,,20.0,,59.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-11-01,False,44.44444444444444,,20.0,,79.0,9.0,0.0,5.0,0.0,100.0
Reno,2016-12-01,False,22.22222222222222,,20.0,,64.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-01-01,False,0.0,,40.0,,57.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-02-01,False,22.22222222222222,,40.0,,43.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-03-01,False,11.11111111111111,,100.0,,51.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-04-01,False,0.0,,40.0,,92.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-05-01,False,55.55555555555556,,0.0,,66.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-06-01,False,33.333333333333336,,20.0,,75.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-07-01,False,44.44444444444444,,0.0,,67.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-08-01,False,44.44444444444444,,20.0,,78.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-09-01,False,22.22222222222222,,20.0,,75.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-10-01,False,44.44444444444444,,0.0,,77.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-11-01,False,22.22222222222222,,0.0,,82.0,9.0,0.0,5.0,0.0,100.0
Reno,2017-12-01,False,0.0,,20.0,,77.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-01-01,False,66.66666666666667,,0.0,,73.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-02-01,False,0.0,,0.0,,64.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-03-01,False,33.333333333333336,,20.0,,64.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-04-01,False,0.0,,20.0,,60.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-05-01,False,11.11111111111111,,20.0,,79.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-06-01,False,44.44444444444444,,40.0,,83.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-07-01,False,55.55555555555556,,20.0,,49.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-08-01,False,0.0,,0.0,,75.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-09-01,False,33.333333333333336,,20.0,,71.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-10-01,False,22.22222222222222,,20.0,,74.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-11-01,False,11.11111111111111,,0.0,,98.0,9.0,0.0,5.0,0.0,100.0
Reno,2018-12-01,False,11.11111111111111,,40.0,,92.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-01-01,False,0.0,,0.0,,62.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-02-01,False,33.333333333333336,,0.0,,77.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-03-01,False,22.22222222222222,,0.0,,74.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-04-01,False,11.11111111111111,,40.0,,73.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-05-01,False,33.333333333333336,,20.0,,87.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-06-01,False,33.333333333333336,,0.0,,90.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-07-01,False,0.0,,0.0,,100.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-08-01,False,22.22222222222222,,80.0,,90.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-09-01,False,11.11111111111111,,40.0,,89.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-10-01,False,22.22222222222222,,20.0,,81.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-11-01,False,33.333333333333336,,0.0,,89.0,9.0,0.0,5.0,0.0,100.0
Reno,2019-12-01,False,33.333333333333336,,20.0,,92.0,9.0,0.0,5.0,0.0,100.0
Reno,2020-01-01,False,11.11111111111111,,20.0,,79.0,9.0,0.0,5.0,0.0,100.0
Los Angeles-Long Beach-Anaheim,2014-01-01,False,33.333333333333336,,50.0,0.0,49.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-02-01,False,66.66666666666667,,50.0,0.0,59.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-03-01,False,66.66666666666667,,50.0,0.0,53.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-04-01,False,66.66666666666667,,50.0,0.0,50.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-05-01,False,66.66666666666667,,50.0,0.0,73.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-06-01,False,66.66666666666667,,50.0,0.0,56.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-07-01,False,66.66666666666667,,50.0,0.0,50.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-08-01,False,66.66666666666667,,50.0,0.0,45.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-09-01,False,66.66666666666667,,50.0,0.0,48.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-10-01,False,66.66666666666667,,50.0,0.0,46.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-11-01,False,33.333333333333336,,50.0,0.0,61.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2014-12-01,False,66.66666666666667,,50.0,0.0,68.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2015-01-01,False,66.66666666666667,,50.0,0.0,52.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2015-02-01,False,66.66666666666667,,50.0,0.0,50.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2015-03-01,False,66.66666666666667,,100.0,0.0,57.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2015-04-01,False,66.66666666666667,,50.0,0.0,57.0,3.0,0.0,2.0,1.0,100.0
Los Angeles-Long Beach-Anaheim,2015-05-01,False,66.66666666666667,,50.0,0.0,61.0,3.0,0.0,2.0,1.0,100.0
