Metro,datetime,isPartial,Twitter,Hashtag,Tender Age Shelter,Fake News,Starbucks,rel_pop_Twitter,rel_pop_Hashtag,rel_pop_Tender Age Shelter,rel_pop_Fake News,rel_pop_Starbucks
Providence-Warwick,2014-11-01,False,78.0,0.0,,0.0,55.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2014-12-01,False,71.0,0.0,,0.0,70.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-01-01,False,77.0,0.0,,0.0,35.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-02-01,False,89.0,0.0,,0.0,35.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-03-01,False,73.0,100.0,,0.0,45.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-04-01,False,74.0,50.0,,0.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-05-01,False,65.0,0.0,,0.0,50.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-06-01,False,67.0,50.0,,0.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-07-01,False,76.0,50.0,,0.0,70.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-08-01,False,79.0,0.0,,0.0,55.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-09-01,False,73.0,50.0,,0.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-10-01,False,69.0,50.0,,0.0,45.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-11-01,False,65.0,50.0,,0.0,85.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2015-12-01,False,63.0,0.0,,0.0,55.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-01-01,False,72.0,50.0,,0.0,40.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-02-01,False,68.0,0.0,,0.0,50.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-03-01,False,68.0,50.0,,0.0,45.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-04-01,False,56.0,50.0,,0.0,65.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-05-01,False,60.0,50.0,,0.0,50.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-06-01,False,61.0,50.0,,0.0,50.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-07-01,False,69.0,0.0,,0.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-08-01,False,55.0,0.0,,0.0,65.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-09-01,False,60.0,50.0,,50.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-10-01,False,64.0,50.0,,0.0,45.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-11-01,False,61.0,50.0,,50.0,65.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2016-12-01,False,59.0,50.0,,50.0,65.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-01-01,False,64.0,50.0,,100.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-02-01,False,76.0,50.0,,100.0,50.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-03-01,False,67.0,0.0,,100.0,75.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-04-01,False,58.0,50.0,,100.0,85.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-05-01,False,58.0,0.0,,50.0,55.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-06-01,False,60.0,50.0,,50.0,75.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-07-01,False,63.0,50.0,,0.0,70.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-08-01,False,62.0,50.0,,50.0,65.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-09-01,False,57.0,0.0,,50.0,65.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-10-01,False,54.0,50.0,,50.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-11-01,False,53.0,50.0,,50.0,80.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2017-12-01,False,56.0,50.0,,0.0,70.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-01-01,False,57.0,50.0,,0.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-02-01,False,55.0,0.0,,50.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-03-01,False,59.0,0.0,,50.0,70.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-04-01,False,60.0,50.0,,50.0,85.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-05-01,False,54.0,50.0,,0.0,75.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-06-01,False,60.0,50.0,,50.0,65.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-07-01,False,54.0,0.0,,50.0,65.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-08-01,False,57.0,50.0,,0.0,70.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-09-01,False,62.0,50.0,,0.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-10-01,False,57.0,50.0,,0.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-11-01,False,47.0,50.0,,50.0,80.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2018-12-01,False,51.0,50.0,,0.0,95.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-01-01,False,55.0,50.0,,50.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-02-01,False,51.0,0.0,,0.0,55.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-03-01,False,61.0,50.0,,0.0,70.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-04-01,False,55.0,50.0,,0.0,75.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-05-01,False,53.0,50.0,,0.0,100.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-06-01,False,51.0,50.0,,0.0,65.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-07-01,False,56.0,50.0,,0.0,80.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-08-01,False,55.0,50.0,,0.0,70.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-09-01,False,56.0,50.0,,0.0,80.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-10-01,False,56.0,50.0,,50.0,60.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-11-01,False,53.0,100.0,,0.0,80.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2019-12-01,False,60.0,50.0,,0.0,90.0,100.0,2.0,0.0,2.0,20.0
Providence-Warwick,2020-01-01,False,57.0,0.0,,0.0,80.0,100.0,2.0,0.0,2.0,20.0
Manchester-Nashua,2014-01-01,False,99.0,50.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-02-01,False,100.0,100.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-03-01,False,95.0,50.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-04-01,False,90.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-05-01,False,94.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-06-01,False,90.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-07-01,False,92.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-08-01,False,93.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-09-01,False,90.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-10-01,False,90.0,50.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-11-01,False,87.0,50.0,,0.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2014-12-01,False,80.0,50.0,,0.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-01-01,False,88.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-02-01,False,100.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-03-01,False,87.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-04-01,False,82.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-05-01,False,80.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-06-01,False,79.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-07-01,False,79.0,100.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-08-01,False,83.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-09-01,False,75.0,50.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-10-01,False,77.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-11-01,False,77.0,50.0,,0.0,88.88888888888889,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2015-12-01,False,70.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-01-01,False,78.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-02-01,False,78.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-03-01,False,82.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-04-01,False,76.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-05-01,False,76.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-06-01,False,75.0,50.0,,0.0,81.48148148148148,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-07-01,False,80.0,50.0,,0.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-08-01,False,72.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-09-01,False,73.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-10-01,False,83.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-11-01,False,82.0,50.0,,50.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2016-12-01,False,67.0,50.0,,100.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-01-01,False,88.0,50.0,,100.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-02-01,False,100.0,50.0,,100.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-03-01,False,81.0,50.0,,100.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-04-01,False,74.0,50.0,,50.0,85.18518518518519,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-05-01,False,75.0,50.0,,50.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-06-01,False,78.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-07-01,False,81.0,50.0,,50.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-08-01,False,78.0,50.0,,50.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-09-01,False,71.0,50.0,,50.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-10-01,False,72.0,50.0,,50.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-11-01,False,74.0,50.0,,50.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2017-12-01,False,73.0,50.0,,50.0,81.48148148148148,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-01-01,False,84.0,50.0,,100.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-02-01,False,75.0,100.0,,50.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-03-01,False,82.0,50.0,,50.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-04-01,False,75.0,0.0,,50.0,88.88888888888889,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-05-01,False,72.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-06-01,False,75.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-07-01,False,68.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-08-01,False,74.0,50.0,,0.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-09-01,False,82.0,50.0,,50.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-10-01,False,73.0,50.0,,50.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-11-01,False,67.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2018-12-01,False,73.0,50.0,,50.0,85.18518518518519,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-01-01,False,77.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-02-01,False,76.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-03-01,False,71.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-04-01,False,71.0,50.0,,50.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-05-01,False,71.0,50.0,,0.0,100.0,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-06-01,False,75.0,50.0,,0.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-07-01,False,73.0,50.0,,0.0,85.18518518518519,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-08-01,False,72.0,50.0,,0.0,81.48148148148148,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-09-01,False,76.0,50.0,,50.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-10-01,False,76.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-11-01,False,72.0,50.0,,50.0,92.5925925925926,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2019-12-01,False,76.0,50.0,,50.0,85.18518518518519,100.0,2.0,0.0,2.0,27.0
Manchester-Nashua,2020-01-01,False,79.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Concord,2014-01-01,False,99.0,50.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Concord,2014-02-01,False,100.0,100.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Concord,2014-03-01,False,95.0,50.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Concord,2014-04-01,False,90.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Concord,2014-05-01,False,94.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2014-06-01,False,90.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Concord,2014-07-01,False,92.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Concord,2014-08-01,False,93.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Concord,2014-09-01,False,90.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Concord,2014-10-01,False,90.0,50.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Concord,2014-11-01,False,87.0,50.0,,0.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Concord,2014-12-01,False,80.0,50.0,,0.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Concord,2015-01-01,False,88.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Concord,2015-02-01,False,100.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Concord,2015-03-01,False,87.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Concord,2015-04-01,False,82.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2015-05-01,False,80.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2015-06-01,False,79.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Concord,2015-07-01,False,79.0,100.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Concord,2015-08-01,False,83.0,50.0,,0.0,55.55555555555556,100.0,2.0,0.0,2.0,27.0
Concord,2015-09-01,False,75.0,50.0,,0.0,51.851851851851855,100.0,2.0,0.0,2.0,27.0
Concord,2015-10-01,False,77.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Concord,2015-11-01,False,77.0,50.0,,0.0,88.88888888888889,100.0,2.0,0.0,2.0,27.0
Concord,2015-12-01,False,70.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Concord,2016-01-01,False,78.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2016-02-01,False,78.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2016-03-01,False,82.0,50.0,,0.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Concord,2016-04-01,False,76.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2016-05-01,False,76.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Concord,2016-06-01,False,75.0,50.0,,0.0,81.48148148148148,100.0,2.0,0.0,2.0,27.0
Concord,2016-07-01,False,80.0,50.0,,0.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Concord,2016-08-01,False,72.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Concord,2016-09-01,False,73.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2016-10-01,False,83.0,50.0,,0.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2016-11-01,False,82.0,50.0,,50.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Concord,2016-12-01,False,67.0,50.0,,100.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Concord,2017-01-01,False,88.0,50.0,,100.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2017-02-01,False,100.0,50.0,,100.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Concord,2017-03-01,False,81.0,50.0,,100.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2017-04-01,False,74.0,50.0,,50.0,85.18518518518519,100.0,2.0,0.0,2.0,27.0
Concord,2017-05-01,False,75.0,50.0,,50.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Concord,2017-06-01,False,78.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Concord,2017-07-01,False,81.0,50.0,,50.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Concord,2017-08-01,False,78.0,50.0,,50.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Concord,2017-09-01,False,71.0,50.0,,50.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Concord,2017-10-01,False,72.0,50.0,,50.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Concord,2017-11-01,False,74.0,50.0,,50.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Concord,2017-12-01,False,73.0,50.0,,50.0,81.48148148148148,100.0,2.0,0.0,2.0,27.0
Concord,2018-01-01,False,84.0,50.0,,100.0,59.25925925925926,100.0,2.0,0.0,2.0,27.0
Concord,2018-02-01,False,75.0,100.0,,50.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2018-03-01,False,82.0,50.0,,50.0,62.96296296296296,100.0,2.0,0.0,2.0,27.0
Concord,2018-04-01,False,75.0,0.0,,50.0,88.88888888888889,100.0,2.0,0.0,2.0,27.0
Concord,2018-05-01,False,72.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Concord,2018-06-01,False,75.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Concord,2018-07-01,False,68.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Concord,2018-08-01,False,74.0,50.0,,0.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Concord,2018-09-01,False,82.0,50.0,,50.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Concord,2018-10-01,False,73.0,50.0,,50.0,66.66666666666667,100.0,2.0,0.0,2.0,27.0
Concord,2018-11-01,False,67.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Concord,2018-12-01,False,73.0,50.0,,50.0,85.18518518518519,100.0,2.0,0.0,2.0,27.0
Concord,2019-01-01,False,77.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Concord,2019-02-01,False,76.0,50.0,,0.0,70.37037037037037,100.0,2.0,0.0,2.0,27.0
Concord,2019-03-01,False,71.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Concord,2019-04-01,False,71.0,50.0,,50.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Concord,2019-05-01,False,71.0,50.0,,0.0,100.0,100.0,2.0,0.0,2.0,27.0
Concord,2019-06-01,False,75.0,50.0,,0.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Concord,2019-07-01,False,73.0,50.0,,0.0,85.18518518518519,100.0,2.0,0.0,2.0,27.0
Concord,2019-08-01,False,72.0,50.0,,0.0,81.48148148148148,100.0,2.0,0.0,2.0,27.0
Concord,2019-09-01,False,76.0,50.0,,50.0,77.77777777777777,100.0,2.0,0.0,2.0,27.0
Concord,2019-10-01,False,76.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Concord,2019-11-01,False,72.0,50.0,,50.0,92.5925925925926,100.0,2.0,0.0,2.0,27.0
Concord,2019-12-01,False,76.0,50.0,,50.0,85.18518518518519,100.0,2.0,0.0,2.0,27.0
Concord,2020-01-01,False,79.0,50.0,,50.0,74.07407407407408,100.0,2.0,0.0,2.0,27.0
Portland-South Portland,2014-01-01,False,82.0,25.0,,25.0,24.137931034482758,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-02-01,False,84.0,25.0,,0.0,37.93103448275862,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-03-01,False,92.0,50.0,,0.0,41.37931034482759,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-04-01,False,86.0,75.0,,25.0,37.93103448275862,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-05-01,False,90.0,25.0,,25.0,31.03448275862069,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-06-01,False,83.0,25.0,,0.0,31.03448275862069,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-07-01,False,94.0,25.0,,0.0,24.137931034482758,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-08-01,False,100.0,25.0,,25.0,44.827586206896555,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-09-01,False,72.0,0.0,,25.0,44.827586206896555,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-10-01,False,70.0,25.0,,0.0,34.48275862068966,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-11-01,False,71.0,0.0,,25.0,31.03448275862069,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2014-12-01,False,71.0,25.0,,0.0,37.93103448275862,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-01-01,False,77.0,25.0,,25.0,51.724137931034484,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-02-01,False,78.0,50.0,,0.0,31.03448275862069,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-03-01,False,78.0,25.0,,0.0,37.93103448275862,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-04-01,False,71.0,25.0,,25.0,37.93103448275862,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-05-01,False,59.0,25.0,,0.0,51.724137931034484,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-06-01,False,64.0,50.0,,0.0,37.93103448275862,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-07-01,False,68.0,50.0,,25.0,41.37931034482759,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-08-01,False,75.0,25.0,,0.0,34.48275862068966,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-09-01,False,72.0,50.0,,0.0,51.724137931034484,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-10-01,False,64.0,25.0,,0.0,31.03448275862069,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-11-01,False,73.0,50.0,,25.0,100.0,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2015-12-01,False,61.0,0.0,,0.0,75.86206896551724,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-01-01,False,61.0,25.0,,0.0,34.48275862068966,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-02-01,False,66.0,50.0,,0.0,48.275862068965516,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-03-01,False,56.0,0.0,,0.0,31.03448275862069,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-04-01,False,58.0,25.0,,0.0,51.724137931034484,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-05-01,False,63.0,25.0,,0.0,58.62068965517241,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-06-01,False,59.0,25.0,,0.0,55.172413793103445,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-07-01,False,68.0,50.0,,0.0,31.03448275862069,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-08-01,False,73.0,0.0,,0.0,58.62068965517241,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-09-01,False,63.0,0.0,,0.0,51.724137931034484,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-10-01,False,74.0,0.0,,0.0,55.172413793103445,100.0,4.0,0.0,4.0,29.0
Portland-South Portland,2016-11-01,False,73.0,25.0,,50.0,68.96551724137932,100.0,4.0,0.0,4.0,29.0
