,ZIP,arima_params,arima_seasonal,RSME,Predictions_2019,Conf_interval_2019
10,01545,"(2, 1, 0)","(0, 0, 0, 12)",57.90460737225107,"[1531.4002344684825, 1536.3102745670403, 1537.7322647217948, 1537.3108310797186, 1536.4677350455186, 1535.8800323177431, 1535.6553010463679, 1535.6587741817573, 1535.7375408257026, 1535.804591835962, 1535.8361035303187, 1535.8407764693495]","[[1510.9116756822896, 1551.8887932546754], [1515.9934048518717, 1556.627144282209], [1517.582686233797, 1557.8818432097926], [1517.3244780305768, 1557.2971841288604], [1516.640700721151, 1556.2947693698861], [1516.208568163306, 1555.5514964721804], [1516.1357988378818, 1555.174803254854], [1516.2877644372327, 1555.0297839262819], [1516.5116870316353, 1554.9633946197698], [1516.7206763490933, 1554.8885073228305], [1516.8910268030763, 1554.7811802575611], [1517.031554043305, 1554.649998895394]]"
11,01550,"(1, 1, 0)","(0, 0, 0, 12)",56.268502687695495,"[1254.5056434158794, 1265.2378088610774, 1273.7681507424763, 1280.5500123655934, 1285.9430231689819, 1290.232558455337, 1293.645136992001, 1296.3606099186948, 1298.5218127651835, 1300.2422414509042, 1301.612046206597, 1302.7028818991485]","[[1235.5168172019212, 1273.4944696298376], [1246.408226229766, 1284.0673914923889], [1255.0937201865947, 1292.442581298358], [1262.0269366745601, 1299.0730880566266], [1267.5676772201944, 1304.3183691177694], [1272.0014657558531, 1308.463651154821], [1275.5549586913378, 1311.7353152926642], [1278.4081404383985, 1314.313079398991], [1280.7039802656789, 1316.3396452646882], [1282.5555990039943, 1317.928883897814], [1284.0543816904774, 1319.1697107227164], [1285.2712995858058, 1320.1344642124911]]"
12,01602,"(2, 1, 0)","(0, 0, 0, 12)",32.83266040020293,"[1413.6319575598056, 1419.2758088197677, 1422.872801007365, 1425.716923878056, 1428.7350354791595, 1432.296331250797, 1436.3520031408596, 1440.6743877114322, 1445.0447598537517, 1449.3389929366776, 1453.5293409394799, 1457.6455647561675]","[[1403.312204720824, 1423.9517103987873], [1409.0426528619114, 1429.508964777624], [1412.7239390708366, 1433.0216629438935], [1415.6503330711564, 1435.7835146849554], [1418.7486716222827, 1438.7213993360363], [1422.3883990582062, 1442.2042634433878], [1426.5206477417835, 1446.1833585399356], [1430.9177903404313, 1450.4309850824332], [1435.3613443143656, 1454.7281753931377], [1439.7271094043317, 1458.9508764690236], [1443.9873640046933, 1463.0713178742665], [1448.172054480538, 1467.119075031797]]"
13,01603,"(1, 1, 0)","(0, 0, 0, 12)",37.38323075813117,"[1323.7617004370152, 1333.446725415832, 1341.3242529637623, 1348.1396184842254, 1354.3306313588955, 1360.154530592257, 1365.7625013435652, 1371.2434230399574, 1376.6495607353017, 1382.011656822471, 1387.347798880717, 1392.6686317732056]","[[1310.0403617800205, 1337.4830390940099], [1319.8402167722413, 1347.0532340594225], [1327.829769713096, 1354.8187362144286], [1334.75443849005, 1361.5247984784007], [1341.0521385468705, 1367.6091241709205], [1346.9802127729326, 1373.3288484115815], [1352.6899435870116, 1378.8350591001188], [1358.270302682598, 1384.2165433973169], [1363.7736421401153, 1389.5254793304882], [1369.2307870080904, 1394.7925266368516], [1374.6599032461831, 1400.0356945152507], [1380.0717101010782, 1405.265553445333]]"
14,01604,"(3, 1, 0)","(0, 0, 0, 12)",22.220706331277476,"[1363.3115211422382, 1372.775284415073, 1378.0764729663688, 1380.6665383381214, 1382.1366569323181, 1383.980890529856, 1386.9103346940328, 1390.9711556166894, 1395.762361081959, 1400.7741921989173, 1405.6158866154933, 1410.1152666602663]","[[1353.6069144753121, 1373.0161278091643], [1363.1522181829916, 1382.3983506471543], [1368.532676087592, 1387.6202698451455], [1371.1998951597102, 1390.1331815165327], [1372.745740338884, 1391.5275735257524], [1374.6634673256005, 1393.2983137341114], [1377.6651621774129, 1396.1555072106528], [1381.7961222473573, 1400.1461889860216], [1386.6560814369552, 1404.8686407269627], [1391.7353877723253, 1409.8129966255092], [1396.6427045206908, 1414.5890687102958], [1401.2066783112239, 1419.0238550093088]]"
15,01605,"(1, 1, 0)","(0, 0, 0, 12)",9.989120482167376,"[1313.837469436853, 1314.982701855921, 1317.058343297957, 1319.7964018863638, 1323.0057221010463, 1326.5508210845599, 1330.3351331998906, 1334.2898613063064, 1338.3659995729927, 1342.5286387749388, 1346.7529082349479, 1351.0210861660319]","[[1304.8607189926513, 1322.814219881055], [1306.081153638769, 1323.8842500730732], [1308.2299069190765, 1325.8867796768375], [1311.0396964427268, 1328.5531073300008], [1314.3186087540284, 1331.6928354480642], [1317.9320865138795, 1335.1695556552402], [1321.7830319407842, 1338.887234458997], [1325.8028388605062, 1342.7768837521066], [1329.9425847804525, 1346.7894143655328], [1334.1674196301067, 1350.889857919771], [1338.4525259886475, 1355.0532904812483], [1342.7802313588293, 1359.2619409732345]]"
16,01610,"(2, 1, 0)","(0, 0, 0, 12)",60.265018935796334,"[1353.1625570174533, 1364.272264452552, 1372.3706258309494, 1378.842222683696, 1384.6219717359775, 1390.1863238411925, 1395.7258308900805, 1401.2933945165635, 1406.8903537011092, 1412.5059116779278, 1418.1305144522164, 1423.758363913758]","[[1343.0100995161185, 1363.315014518788], [1354.2050394111907, 1374.3394894939133], [1362.3860648755826, 1382.3551867863162], [1368.938783229024, 1388.745662138368], [1374.7972526175486, 1394.4466908544064], [1380.438890206549, 1399.9337574758358], [1386.0534898124477, 1405.3981719677133], [1391.6947743184235, 1410.8920147147035], [1397.3635258324434, 1416.417181569775], [1403.049401296706, 1421.9624220591495], [1408.7429844412486, 1427.5180444631842], [1414.4380380099615, 1433.0786898175547]]"
17,01702,"(1, 1, 0)","(0, 0, 1, 12)",103.80634268175096,"[2261.0300197915653, 2254.67822750423, 2252.699217467062, 2254.735312033191, 2268.0211569085727, 2268.1730395592226, 2268.377370175661, 2272.2679711906826, 2255.287033576641, 2252.951261791839, 2252.408807749506, 2249.488577822181]","[[2212.498927062102, 2309.5611125210285], [2206.5561742510267, 2302.8002807574335], [2204.9756799064053, 2300.422755027719], [2207.400860923506, 2302.0697631428757], [2221.065640416297, 2314.9766734008485], [2221.588356367772, 2314.757722750673], [2222.1541560773608, 2314.600584273961], [2226.3981324195397, 2318.1378099618255], [2209.762713122014, 2300.8113540312684], [2207.7645210667924, 2298.1380025168855], [2207.552263247533, 2297.2653522514793], [2204.954646412144, 2294.022509232218]]"
18,01752,"(3, 1, 0)","(0, 0, 0, 12)",57.194254413596845,"[2076.448882713229, 2086.947085408936, 2098.085608745818, 2107.4044908024234, 2115.176185493029, 2121.72228780205, 2127.9193223037364, 2134.299157944111, 2141.1368399368394, 2148.3837540099303, 2155.8611492309633, 2163.3718889210813]","[[2046.3868879686488, 2106.5108774578093], [2057.136418620583, 2116.757752197289], [2068.5201821588885, 2127.651035332747], [2078.0787982539628, 2136.730183350884], [2086.084026459231, 2144.268344526827], [2092.858577104197, 2150.5859984999024], [2099.278578962185, 2156.560065645288], [2105.8761587781323, 2162.7221571100895], [2112.9269292561876, 2169.346750617491], [2120.3823519640055, 2176.385156055855], [2128.0634344257974, 2183.658864036129], [2135.773676866731, 2190.9701009754317]]"
19,01757,"(3, 1, 0)","(0, 0, 0, 12)",47.32357668956139,"[1460.4773774052717, 1461.8402073496409, 1460.348852888665, 1458.0718699024678, 1456.1317233081286, 1455.1975422291412, 1455.180005545676, 1455.7014762933247, 1456.3198669176622, 1456.752310820166, 1456.907701141494, 1456.8444908155946]","[[1435.8315926692255, 1485.1231621413178], [1437.4007541770236, 1486.2796605222582], [1436.1109146303038, 1484.5867911470264], [1434.030322713982, 1482.1134170909536], [1432.2819116435592, 1479.981534972698], [1431.534936608369, 1478.8601478499133], [1431.7002472297952, 1478.659763861557], [1432.4004091104478, 1479.0025434762017], [1433.1934375268593, 1479.4462963084652], [1433.7966519025274, 1479.7079697378047], [1434.1191281749693, 1479.6962741080188], [1434.2193914441457, 1479.4695901870434]]"
20,01760,"(1, 1, 0)","(0, 0, 1, 12)",139.64214384282837,"[2297.518649581159, 2296.7041097142705, 2285.4808805159914, 2286.646317888834, 2294.370909180169, 2299.879103378165, 2298.40678384943, 2295.872294155318, 2279.8854504182564, 2250.3724931356455, 2240.926694573023, 2234.329154313128]","[[2257.9047547523046, 2337.1325444100135], [2257.4309625930055, 2335.9772568355356], [2246.5402988650053, 2324.4214621669776], [2248.028476443728, 2325.26415933394], [2256.068510317543, 2332.673308042795], [2261.8837159661084, 2337.8744907902214], [2260.7122577075656, 2336.101309991295], [2258.47038340092, 2333.2742049097155], [2242.7699216307997, 2317.000979205713], [2213.5362874407965, 2287.2086988304945], [2204.3633041810194, 2277.490084965026], [2198.032663174382, 2270.6256454518743]]"
21,01801,"(1, 1, 0)","(1, 0, 1, 12)",36.803186228637124,"[2230.6909031790788, 2203.076980134109, 2194.4904017144245, 2206.031523392269, 2223.444282277808, 2242.687495499437, 2265.7036245604118, 2286.223432075927, 2293.3324373426763, 2293.4002406915397, 2283.86229194781, 2263.3394465699052]","[[2196.3523487026487, 2265.029457655509], [2169.059629973573, 2237.094330294645], [2160.829870491992, 2228.150932936857], [2172.7223366122794, 2239.3407101722582], [2190.2705050925942, 2256.6180594630214], [2209.6757357477322, 2275.6992552511415], [2232.8488438091654, 2298.558405311658], [2253.572748122887, 2318.8741160289674], [2260.838212693513, 2325.8266619918395], [2261.346621126887, 2325.4538602561925], [2251.922749626629, 2315.8018342689907], [2231.8722050570645, 2294.806688082746]]"
22,01830,"(2, 1, 1)","(0, 0, 0, 12)",13.157479415832908,"[1634.9482756661068, 1635.2179647122646, 1634.4192472440634, 1633.163668540248, 1631.923079058253, 1630.9773378776472, 1630.4263638677828, 1630.2394905708181, 1630.3144158849504, 1630.5294816619507, 1630.7792918326772, 1630.9924716393166]","[[1614.6337021759105, 1655.2628491563032], [1615.0734684197719, 1655.3624610047573], [1614.440746312972, 1654.397748175155], [1613.3469618507793, 1652.9803752297166], [1612.26474512173, 1651.5814129947762], [1611.4728962296372, 1650.4817795256572], [1611.0729391656962, 1649.7797885698694], [1611.0331566930022, 1649.445824448634], [1611.2520468726202, 1649.3767848972807], [1611.6082131024039, 1649.4507502214976], [1611.9952416850906, 1649.5633419802639], [1612.3433019442216, 1649.6416413344116]]"
23,01832,"(3, 1, 0)","(1, 0, 0, 12)",12.314579004545646,"[1591.5848265597854, 1600.021361082342, 1602.6108354986984, 1603.9913495619169, 1602.514414881507, 1602.4085702810166, 1601.4127619272094, 1602.5029321379945, 1604.9236503794828, 1612.6427432145802, 1620.2190940830383, 1628.5367028907074]","[[1577.0589136463163, 1606.1107394732544], [1585.617984793744, 1614.4247373709402], [1588.326869888638, 1616.8948011087589], [1589.8237941587017, 1618.158904965132], [1588.4606668234708, 1616.5681629395433], [1588.4658110751423, 1616.351329486891], [1587.5783538025703, 1615.2471700518486], [1588.7745192814873, 1616.2313449945018], [1591.298790376182, 1618.5485103827834], [1599.1190705880563, 1626.166415841104], [1606.794356237105, 1633.6438319289716], [1615.2088196555658, 1641.864586125849]]"
24,01841,"(3, 1, 0)","(2, 0, 0, 12)",63.34143146834948,"[1561.0649188360294, 1570.548144476608, 1579.5353723214446, 1585.1328966083886, 1584.0706926517687, 1581.9958452282835, 1582.8078838520057, 1583.3158106666979, 1581.0695415945484, 1577.01111985984, 1569.4248113437013, 1563.2759484126684]","[[1542.1486853499782, 1579.9811523220806], [1551.7968711096453, 1589.2994178435708], [1560.9444192216117, 1598.1263254212774], [1566.698084422478, 1603.5677087942993], [1565.788596031133, 1602.3527892724044], [1563.8619004100954, 1600.1297900464717], [1564.8191293597422, 1600.7966383442692], [1565.4687408830289, 1601.1628804503669], [1563.360814170317, 1598.7782690187796], [1559.4369396454226, 1594.5853000742572], [1551.9823954973178, 1586.8672271900848], [1545.962561867743, 1580.5893349575938]]"
25,01843,"(1, 1, 1)","(1, 0, 1, 12)",47.468151913844466,"[1659.2906565635767, 1650.0539737196161, 1637.5406751977105, 1630.035318944702, 1627.735598206111, 1631.2587771655667, 1646.7310846385853, 1663.0901963062202, 1679.7218327802245, 1685.792856836101, 1683.8676596423352, 1673.1600597981662]","[[1631.455737082416, 1687.1255760447375], [1622.475414286014, 1677.6325331532182], [1610.2756317267272, 1664.8057186686938], [1603.0154472981922, 1657.055190591212], [1600.9526175429298, 1654.5185788692922], [1604.700990266012, 1657.8165640651214], [1620.3945409995501, 1673.0676282776205], [1636.9714050409807, 1689.2089875714596], [1653.8185858916577, 1705.6250796687914], [1660.0883915504517, 1711.4973221217504], [1658.3869075273396, 1709.3484117573307], [1647.798074949214, 1698.5220446471185]]"
26,01844,"(2, 1, 1)","(1, 0, 0, 12)",52.42666327272829,"[1663.8135173102605, 1659.265798724329, 1657.8867404202063, 1660.749643192905, 1661.2466541027943, 1659.8974866143578, 1658.2122911057907, 1660.1698358954545, 1661.115342193817, 1661.8856806380381, 1659.5472644532367, 1654.8658253791712]","[[1642.7380424400208, 1684.8889921805003], [1638.3680872984487, 1680.1635101502093], [1637.1621499152432, 1678.6113309251693], [1640.1942161798727, 1681.3050702059375], [1640.8559351223155, 1681.6373730832731], [1639.6679260790038, 1680.1270471497119], [1638.140107995323, 1678.2844742162583], [1640.2511461629474, 1680.0885256279616], [1641.3467276172123, 1680.8839567704217], [1642.2638881888024, 1681.5074730872739], [1640.0689646460348, 1679.0255642604386], [1635.5279368972633, 1674.203713861079]]"
27,01845,"(2, 1, 1)","(0, 0, 0, 12)",58.918041887217015,"[1797.1053171624699, 1788.5321312267718, 1783.3270293464816, 1781.516878954479, 1782.4205613156437, 1785.0086493217038, 1788.2250813716319, 1791.2112524687764, 1793.4225712625494, 1794.6422441210173, 1794.9253743677996, 1794.5027424439584]","[[1776.6418696521723, 1817.5687646727674], [1768.2401669566912, 1808.8240954968524], [1763.2019321002597, 1803.4521265927035], [1761.5557173006757, 1801.478040608282], [1762.61831366225, 1802.2228089690373], [1765.3623884188444, 1804.6549102245633], [1768.7301068374077, 1807.720055905856], [1771.8647212223004, 1810.5577837152523], [1774.2214928280844, 1812.6236496970143], [1775.5825619702343, 1813.7019262718002], [1776.0045006759217, 1813.8462480596775], [1775.7176122068195, 1813.2878726810973]]"
28,01850,"(1, 1, 0)","(0, 0, 0, 12)",86.24170699112844,"[1995.2482256512344, 1993.236839482399, 1992.158214536137, 1991.5796417400204, 1991.2692182252138, 1991.1026251633084, 1991.0131986407441, 1990.9651843541255, 1990.939398775765, 1990.9255480895833, 1990.9181065445612, 1990.9141076761402]","[[1953.619746461596, 2036.876704840873], [1951.9570736635253, 2034.5166053012729], [1951.2182732098713, 2033.0981558624026], [1950.9712671555053, 2032.1880163245355], [1950.984481899525, 2031.5539545509025], [1951.1339095983892, 2031.0713407282276], [1951.343953082304, 2030.6824441991841], [1951.606822741014, 2030.3235459672371], [1951.866867350704, 2030.011930200826], [1952.1503990782298, 2029.7006971009368], [1952.4161516981999, 2029.4200613909225], [1952.6969882287726, 2029.1312271235079]]"
29,01851,"(2, 1, 1)","(0, 0, 0, 12)",43.76534869821739,"[2006.3195326185723, 2023.1733151821588, 2046.5864843748152, 2069.8586061308138, 2087.750617820368, 2097.7253838637466, 2100.194231856999, 2097.713442321284, 2093.8314441358525, 2091.7458063077056, 2093.469785811913, 2099.428541706959]","[[1977.594534463777, 2035.0445307733676], [1994.69055358235, 2051.6560767819674], [2018.3395231768193, 2074.8334455728113], [2041.8413313832048, 2097.875880878423], [2059.9580325324723, 2115.5432031082637], [2070.151092422147, 2125.299675305346], [2072.833825337962, 2127.554638376036], [2070.561556837613, 2124.8653278049555], [2066.883443700642, 2120.779444571063], [2064.9960833068644, 2118.495529308547], [2066.914922110429, 2120.024649513397], [2073.0640988062696, 2125.7929846076486]]"
30,01852,"(0, 1, 1)","(1, 0, 0, 12)",47.11245138079978,"[1990.933396953333, 1990.923389298855, 1996.346262731726, 1998.8888698066032, 2009.4926197492284, 2011.4018367392903, 2018.8504691237401, 2032.1298127325267, 2029.1904478693875, 2023.9835582133187, 2027.2550811117299, 2026.2656632265162]","[[1959.437955007727, 2022.428838898939], [1959.6944399278416, 2022.1523386698684], [1965.3766514023066, 2027.3158740611455], [1968.1735195760398, 2029.6042200371667], [1979.024506814027, 2039.9607326844298], [1981.1746867574097, 2041.6289867211708], [1988.8589733584236, 2048.8419648890567], [2002.3682953705895, 2061.8913300944637], [1999.6536195999631, 2058.727276138812], [1994.6663745784542, 2053.3007418481834], [1998.1526674873182, 2056.3574947361412], [1997.373372935664, 2055.1579535173682]]"
31,01854,"(2, 1, 0)","(1, 0, 0, 12)",116.85942676410593,"[2000.6774816673603, 1997.796752856794, 1998.4859448504242, 2001.3765295841229, 2006.2591784927708, 2012.5910388798784, 2020.7846343253977, 2025.393691064143, 2022.528748963105, 2010.83017154425, 2017.0792938351888, 2016.0467509311095]","[[1968.0499718670212, 2033.3049914676994], [1965.4461812538677, 2030.1473244597203], [1966.4053823187232, 2030.566507382125], [1969.5591780645077, 2033.193881103738], [1974.698402740172, 2037.8199542453697], [1981.281158062053, 2043.9009196977038], [1989.7198194821774, 2051.8494491686183], [1994.5680826521877, 2056.219299476098], [1991.9364210785902, 2053.12107684762], [1980.466550936342, 2041.1937921521583], [1986.938794831465, 2047.2197928389126], [1986.1243073753835, 2045.9691944868355]]"
32,01876,"(5, 1, 0)","(0, 0, 0, 12)",66.3014716458481,"[2183.2740790412204, 2177.9888595929892, 2186.0497701896766, 2196.462244439474, 2212.7820756113433, 2231.2223006442973, 2248.574136282399, 2260.3413007912145, 2267.6409728344424, 2270.644566968086, 2271.1679160072217, 2271.0520937938427]","[[2157.241350878151, 2209.3068072042897], [2152.1751606667976, 2203.802558519181], [2160.447968617224, 2211.651571762129], [2171.0100509839785, 2221.9144378949695], [2187.3748341742807, 2238.189317048406], [2206.0382154896497, 2256.406385798945], [2223.443640906778, 2273.7046316580204], [2235.5468119578973, 2285.1357896245318], [2242.8998835249135, 2292.3820621439713], [2246.1705327157515, 2295.1186012204207], [2246.7419299674266, 2295.593902047017], [2246.8824053204653, 2295.22178226722]]"
33,01880,"(1, 1, 0)","(0, 0, 0, 12)",34.1098491038157,"[2207.102047385135, 2209.483113847989, 2214.1676029738856, 2219.857445060115, 2225.986406004623, 2232.307060821756, 2238.711748344151, 2245.152991777474, 2251.6104552261004, 2258.0748934306275, 2264.542692293234, 2271.0117621369463]","[[2170.2983083115646, 2243.9057864587053], [2172.9875973727826, 2245.9786303231954], [2177.9626385401966, 2250.3725674075745], [2183.9554571278554, 2255.7594329923745], [2190.360929393485, 2261.611882615761], [2196.970528243144, 2267.6435934003675], [2203.638832166583, 2273.784664521719], [2210.3560026566774, 2279.949980898271], [2217.065045061671, 2286.15586539053], [2223.7935150322496, 2292.3562718290054], [2230.501819143915, 2298.5835654425528], [2237.22368020843, 2304.799844065463]]"
34,01902,"(0, 1, 2)","(0, 0, 0, 12)",54.396750393796765,"[1759.763995495599, 1765.0704776790858, 1769.9164872187055, 1774.7628306101599, 1779.609084238869, 1784.4553555947516, 1789.3016537797323, 1794.1479595011165, 1798.9942923699434, 1803.8406490587001, 1808.6870343782675, 1813.5334497017525]","[[1738.488661576455, 1781.039329414743], [1743.9733774004635, 1786.167577957708], [1748.9931380847327, 1790.8398363526783], [1754.0089348917404, 1795.5167263285794], [1759.0206426752943, 1800.1975258024436], [1764.028452206601, 1804.8822589829022], [1769.0324932491444, 1809.5708143103202], [1774.0329827964479, 1814.262936205785], [1779.0300325174696, 1818.9585522224172], [1784.0237877023021, 1823.6575104150982], [1789.014295418346, 1828.3597733381891], [1794.0017522780424, 1833.0651471254625]]"
35,01905,"(1, 1, 1)","(0, 0, 0, 12)",64.14504796024701,"[1762.152989271237, 1763.8449179494069, 1764.534535603752, 1764.8156458938545, 1764.9302791146497, 1764.9770314111179, 1764.9961051260061, 1765.0038887875262, 1765.007066019818, 1765.0083630294228, 1765.008892624227, 1765.0091089260386]","[[1734.9257544992545, 1789.3802240432194], [1736.8457127383424, 1790.8441231604713], [1737.7576482470017, 1791.3114229605021], [1738.2556364053296, 1791.3756553823794], [1738.5819612206446, 1791.2785970086547], [1738.8354217394112, 1791.1186410828245], [1739.0564127777045, 1790.9357974743077], [1739.252059402108, 1790.7557181729444], [1739.45740754477, 1790.556724494866], [1739.647480685043, 1790.3692453738024], [1739.832454071426, 1790.185331177028], [1740.004266011346, 1790.0139518407311]]"
36,01915,"(1, 1, 2)","(1, 0, 0, 12)",107.98277635063414,"[1813.6420787335383, 1806.5967272185028, 1802.3871262912874, 1802.7329279596925, 1804.3195900370163, 1805.9384660619285, 1806.0077527109547, 1806.2517425719627, 1803.6667163094498, 1801.3276008272978, 1801.047182496362, 1801.625788021888]","[[1793.5996182115798, 1833.6845392554967], [1786.7237133521219, 1826.4697410848837], [1782.6788189846527, 1822.095433597922], [1783.185892496019, 1822.2799634233659], [1784.930033649155, 1823.7091464248776], [1786.702313698213, 1825.174618425644], [1786.9208194452244, 1825.094685976685], [1787.3114069896274, 1825.192078154298], [1784.8692945751618, 1822.4641380437379], [1782.6696946714428, 1819.9855069831528], [1782.5258721779235, 1819.5684928148005], [1783.2390741687273, 1820.0125018750487]]"
37,01930,"(2, 1, 0)","(0, 0, 1, 12)",50.677545843956636,"[1781.843993084386, 1780.1732287185525, 1783.5309219140863, 1789.2079518253456, 1793.2069772239024, 1799.0938800802944, 1801.4069010433607, 1802.2760201998874, 1802.2882314656483, 1800.4439093838018, 1802.556778319429, 1803.013354550654]","[[1758.1943096150142, 1805.493676553758], [1756.723174874627, 1803.6232825624782], [1760.2753869451935, 1806.786456882979], [1766.1421588116968, 1812.2737448389944], [1770.3263258098534, 1816.0876286379514], [1776.3939720343596, 1821.7937881262292], [1778.8834891223812, 1823.9303129643401], [1779.9250456536488, 1824.626994746126], [1780.1057867348004, 1824.4706761964962], [1778.426231094852, 1822.4615876727516], [1780.700237640177, 1824.413318998681], [1781.3144140050342, 1824.7122950962737]]"
38,01960,"(2, 1, 0)","(0, 0, 0, 12)",67.2663637687838,"[1798.3491915419768, 1798.675821342458, 1798.8593631193921, 1798.9168996168496, 1798.9065363329682, 1798.8766904410174, 1798.852367761815, 1798.8400411126865, 1798.8370176859216, 1798.8385072202943, 1798.840964218106, 1798.8427449964665]","[[1774.5097881322, 1822.1885949517537], [1775.0362438128527, 1822.3153988720633], [1775.4144471773707, 1822.3042790614136], [1775.6619154000168, 1822.1718838336824], [1775.8369421638638, 1821.9761305020727], [1775.9881204624564, 1821.7652604195785], [1776.1406231933277, 1821.5641123303024], [1776.3010860155275, 1821.3789962098456], [1776.467002008678, 1821.2070333631652], [1776.6336111217292, 1821.0434033188594], [1776.797625834335, 1820.884302601877], [1776.9574856540178, 1820.7280043389153]]"
39,01970,"(2, 1, 0)","(0, 0, 0, 12)",35.2610415152986,"[1839.7502153162734, 1846.9755043949258, 1852.5290665248945, 1856.7843566045694, 1860.5800326130338, 1864.5199692012036, 1868.791485591542, 1873.3033666505644, 1877.8907569595285, 1882.4426856064197, 1886.9294010064368, 1891.3719578607192]","[[1816.9228067685665, 1862.5776238639803], [1824.3395591322455, 1869.611449657606], [1830.0795324699097, 1874.9786005798792], [1834.5166618136082, 1879.0520513955307], [1838.489913635565, 1882.6701515905027], [1842.60317038868, 1886.4367680137273], [1847.0440547562557, 1890.538916426828], [1851.721400780962, 1894.8853325201667], [1856.4705344367906, 1899.3109794822665], [1861.1806237135115, 1903.7047474993278], [1865.8220421283913, 1908.0367598844823], [1870.4159726948626, 1912.327943026576]]"
40,02026,"(1, 1, 0)","(0, 0, 0, 12)",78.35555643936941,"[2234.780486448721, 2217.5234990367203, 2205.2243177731516, 2196.456436201907, 2190.2044697082265, 2185.7454567173377, 2182.5644990924025, 2180.2947848789686, 2178.674930921848, 2177.518634118199, 2176.693073294778, 2176.1035340578755]","[[2203.2918734055124, 2266.26909949193], [2186.2983336351326, 2248.748664438308], [2174.2562812611286, 2236.1923542851746], [2165.7392759058484, 2227.1735964979653], [2159.732183344139, 2220.676756072314], [2155.5122780536044, 2215.978635381071], [2152.5648850183334, 2212.5641131664715], [2150.5234030075217, 2210.0661667504155], [2149.126648715685, 2208.223213128011], [2148.18850896751, 2206.8487592688875], [2147.5763425705745, 2205.8098040189816], [2147.1956055684836, 2205.0114625472675]]"
41,02062,"(2, 1, 1)","(0, 0, 0, 12)",106.60774450203883,"[2185.900599328151, 2196.288969892873, 2213.8579743637433, 2234.6681415373396, 2255.1919542272312, 2272.962331609605, 2286.8167869230056, 2296.776565790314, 2303.7108004566176, 2308.9045063513568, 2313.6617752307857, 2319.0141804276363]","[[2163.229787087446, 2208.5714115688565], [2173.8079928849584, 2218.7699469007875], [2191.5624516681137, 2236.153497059373], [2212.5536357891624, 2256.7826472855168], [2233.253930067465, 2277.1299783869977], [2251.1968874098957, 2294.727775809314], [2265.219552426242, 2308.414021419769], [2275.3440449859027, 2318.2090865947257], [2282.439053059262, 2324.9825478539733], [2287.7900429511174, 2330.018969751596], [2292.701058573399, 2334.622491888172], [2298.203684419084, 2339.824676436189]]"
42,02072,"(2, 1, 0)","(0, 0, 0, 12)",86.47318771781669,"[1936.3975621600612, 1922.8745354254604, 1916.1521968492373, 1913.7226059323611, 1913.446005361701, 1913.960254318341, 1914.5760851410319, 1915.0362786768387, 1915.3041853951302, 1915.426761914548, 1915.463995102959, 1915.4617576208009]","[[1909.5421518852445, 1963.2529724348778], [1896.244148375455, 1949.5049224754657], [1889.7412198017178, 1942.5631738967568], [1887.5256233921843, 1939.919588472538], [1887.457892824336, 1939.434117899066], [1888.1760893032647, 1939.7444193334172], [1888.991140161225, 1940.1610301208386], [1889.6460031375573, 1940.4265542161202], [1890.1042507441102, 1940.50412004615], [1890.4127112410627, 1940.4408125880334], [1890.6320668223348, 1940.2959233835832], [1890.807934989933, 1940.1155802516687]]"
43,02111,"(1, 1, 0)","(0, 0, 1, 12)",76.78560177825636,"[2862.907667671177, 2882.900530376093, 2887.6919458742973, 2900.739171147253, 2894.204380547155, 2889.8376574495005, 2884.318981981439, 2880.2499780347594, 2884.8908810941375, 2893.6644242374277, 2898.9018811618794, 2925.175834380873]","[[2837.0419402925418, 2888.7733950498123], [2857.2747838097143, 2908.526276942471], [2862.2925135462383, 2913.0913782023563], [2875.559510954472, 2925.9188313400336], [2869.238405799042, 2919.1703552952677], [2865.0802970601435, 2914.5950178388575], [2859.7653170060785, 2908.872646956799], [2855.895256413844, 2904.6046996556747], [2860.7305619982462, 2909.051200190029], [2869.6938919611416, 2917.634956513714], [2875.1167567401094, 2922.6870055836494], [2901.5720308791533, 2948.7796378825924]]"
44,02113,"(1, 1, 0)","(0, 0, 0, 12)",152.63103933653005,"[2582.406163993074, 2575.2966771997953, 2571.5774864854698, 2569.6313677042235, 2568.6127824585146, 2568.079534367418, 2567.800304453391, 2567.6540556363866, 2567.577439969666, 2567.537294651265, 2567.5162548453477, 2567.5052258641167]","[[2553.798836987243, 2611.0134909989056], [2546.92877141621, 2603.6645829833806], [2543.4431040594413, 2599.711868911498], [2541.7248344166824, 2597.5379009917647], [2540.9286491199264, 2596.296915797103], [2540.612567595919, 2595.5465011389174], [2540.5454717946736, 2595.0551371121087], [2540.6065162026002, 2594.701595070173], [2540.732533883795, 2594.422346055537], [2540.890535000126, 2594.1840543024036], [2541.063317514555, 2593.9691921761405], [2541.241940633606, 2593.7685110946272]]"
