,0_lower_bound,0_upper_bound,1_lower_bound,1_upper_bound,2_lower_bound,2_upper_bound,3_lower_bound,3_upper_bound,4_lower_bound,4_upper_bound,5_lower_bound,5_upper_bound,6_lower_bound,6_upper_bound,7_lower_bound,7_upper_bound,8_lower_bound,8_upper_bound,9_lower_bound,9_upper_bound,10_lower_bound,10_upper_bound,11_lower_bound,11_upper_bound
85201,1059.802985564778,1036.698652390822,1058.2478078626611,1035.338692858729,1058.6289526882485,1035.9109180582552,1061.300908161067,1038.7681389844422,1066.6156893732496,1044.2640206534152,1073.2590643168269,1051.084256888866,1077.9007764911466,1055.898572304125,1077.1842255185195,1055.3513342528775,1080.8333130531767,1059.1647590327586,1085.154258843906,1063.6452914949414,1086.4380776405244,1065.0883168593311,1090.4274861317897,1069.2316144689496
85204,1129.9550693917317,1104.0556475754165,1128.5807897658067,1102.9159049880066,1129.3072941860323,1103.8709879212538,1134.3667595352117,1109.1532091991103,1146.1239469774835,1121.1273309435571,1162.2455518864272,1137.4582543091178,1172.551396659538,1147.9678825597794,1176.7047103907078,1152.3198972534612,1174.344678485659,1150.1539213965946,1174.0085457012112,1150.006444803648,1167.6542289069423,1143.8365297791372,1168.1835035392587,1144.5456844885812
85224,1172.3032428999943,1148.6415013645067,1177.8200607819488,1154.3558903606342,1182.8584417880872,1159.5874716471674,1187.6294765489597,1164.5469932966357,1192.2513668016304,1169.3528583790262,1196.7903979713253,1174.0715314476681,1201.2837379109258,1178.7403492887372,1205.7522214543194,1183.3803052634964,1210.2075186881982,1188.0032197506414,1214.6561565144198,1192.61576223965,1219.101775238264,1197.2217083312362,1223.5463953297253,1201.8232066803525
85251,1414.0904056112481,1380.187735188379,1421.3137971976614,1387.6955399985584,1427.6582182102918,1394.3168278729825,1433.642343351564,1400.5710271071714,1439.512879583315,1406.7050033898997,1445.3662588550455,1412.8156750332787,1451.2307303050602,1418.9319026960861,1457.109610434943,1425.0562960464972,1462.99914670122,1431.1858520646715,1468.8953328310315,1437.3168821816068,1474.795718375823,1443.4472433183128,1480.6993347578841,1449.5752942027398
85260,1537.1899432573618,1498.6614545993298,1543.0507455169536,1504.84521994447,1548.9166297663442,1511.0256499793518,1554.7861676786051,1517.2016163090639,1560.6591943379185,1523.3745424816293,1566.535760233142,1529.5437773285794,1572.4158499387781,1535.7096293355376,1578.2993700217341,1541.8720465159201,1584.1858923780321,1548.0315275714868,1590.0756972111778,1554.1877854882375,1595.9680583293227,1560.341544685911,1601.8635925059518,1566.4921779056829
85281,1214.5582733864405,1189.8225322115102,1218.189844468834,1193.6612985741194,1224.8555610291285,1200.529237398113,1233.5260888121745,1209.397273622293,1243.0199984620488,1219.083417108525,1252.3016671793484,1228.553152226577,1260.6669788042382,1237.10210992566,1267.804332810208,1244.418901106777,1273.7545164066066,1250.5449227310635,1278.8064967544506,1255.7679952974322,1283.3645520869334,1260.4935619809787,1287.8304145755249,1265.12367699416
85282,1226.9790008249445,1197.0660466459506,1231.8920040835087,1202.229548517102,1236.8189123731572,1207.4007113270209,1241.7561104897877,1212.5762267399755,1246.7011002007443,1217.7538278161855,1251.6521443872664,1222.932004558879,1256.6080363255626,1228.1097628086375,1261.567932000058,1233.2864595059089,1266.5312347173194,1238.4616883012736,1271.4975164628574,1243.635201468688,1276.4664644096329,1248.8068570646096,1281.4378448560467,1253.9765830485474
85283,1207.1865574472642,1185.0738524434557,1209.508256245393,1187.5807213390553,1213.0586236774138,1191.3116493511852,1217.3596864344975,1195.7894275917595,1222.0320576562156,1200.633227316008,1226.8588079099925,1205.627852034508,1231.7386906146016,1210.6721630530246,1236.6322613965033,1215.7257060693516,1241.5267666303484,1220.7767708826655,1246.419990648324,1225.823452496959,1251.3127469410222,1230.8661545106208,1256.2058547031445,1235.905592043155
85705,717.6151604027301,708.0270459159598,719.111153527378,709.6037050757174,719.9620899627673,710.5334880679568,720.2546778367748,710.9029883024925,720.9864716019041,711.709831825861,721.0697508494346,711.8663840416299,721.458768754452,712.3269386598281,721.9790156732738,712.9170735702867,723.1254990058478,714.1318625391084,724.4434235361391,715.5165650761205,725.8195168653856,716.9579677887405,727.1196293743477,718.3219756570292
85716,759.2519837212209,748.4915496705147,762.5645645195837,751.8960940977283,765.3344385708772,754.7554570480352,766.7754979111841,756.283790253197,765.8609959815183,755.4543987504007,766.7929339704763,756.4693558731249,767.1069745435977,756.8643006114601,767.1758608570547,757.0122594320062,768.6428327749238,758.5564427498541,771.0365150539932,761.0255835175523,772.7309791958718,762.793826042655,774.6472077210858,764.7822102847392
85719,808.9096699494567,796.132735788198,809.185980055044,796.5161760335991,810.3417552297324,797.7763997871664,812.2823906291281,799.8188550250694,814.8130623949409,802.4489945956412,817.7005904471522,805.4336195459049,820.722777758934,808.5506405153478,823.7014137564611,811.6219878322793,826.5185817920839,814.5295525755233,829.1175066720497,817.2172128617709,831.4945641282399,819.6807191780389,833.6829852196765,821.9540872471159
86314,1087.3400088901012,1066.332582024425,1096.3714049777564,1075.5398012431283,1103.9750838369266,1083.3149948887497,1110.828179238579,1090.3354138242137,1117.2865033753349,1096.956678225156,1123.5374994289512,1103.3674973723994,1129.6806226787064,1109.6664311881334,1135.7677380163973,1115.9057788807836,1141.8261598850954,1122.1130126656726,1147.870232714572,1128.3025994510267,1153.907471241607,1134.4821746240625,1159.9418008571931,1140.6557787822392
87111,938.5119475754439,902.2229081645032,939.901349505085,903.9161074616223,940.8353534991476,905.146286524972,941.4276760902196,906.0281914756795,941.7951997109047,906.6774177531041,942.0063740251152,907.164222386234,942.1119369275315,907.5388512627557,942.1454487889596,907.8355105610251,942.1305508500591,908.0775484829708,942.08300093373,908.2813705916693,942.0137070103507,908.458205948764,941.9305450868636,908.6153871846296
89030,886.4034121884122,854.813168576836,889.4179751563859,858.0915896678375,892.4362092558396,861.3673226687469,895.4570788313342,864.640242643578,898.4813376773094,867.9100411274236,901.508481174688,871.1769669391366,904.53862550203,874.4409636573972,907.5709864368474,877.702761180279,910.6064437545739,880.9614841106726,913.6438774791993,884.2182391244698,916.6842149835782,887.4720975778453,919.7263272519566,890.7241847284014
89052,1497.5303424437263,1469.314877933008,1502.4926483300285,1474.5133633320645,1507.2549149265085,1479.505994500177,1511.8995584137524,1484.3753985388162,1516.4753943952003,1489.1706167373106,1521.0113431894047,1493.920781891412,1525.5245325317715,1498.6432222850758,1530.0250972960798,1503.3482619564556,1534.5190240419997,1508.0420666657446,1539.0098382781562,1512.7283316744097,1543.4996053897041,1517.409283489353,1547.989524835615,1522.086274530697
89101,895.374552658017,856.8956861531996,897.1137765954181,858.9573057467633,897.8302795151459,859.988043691642,898.0787265012866,860.5430295493052,898.1140439062269,860.8772384408355,898.0529793756073,861.1083006055167,897.9496298419284,861.2898749176342,897.8280419772441,861.447466017318,897.7002268804289,861.5918554514313,897.5706199226494,861.7290940994668,897.4421918047104,861.8610369908923,897.3152951639127,861.9895526756134
89108,1094.87099820661,1071.9221544131585,1098.9023031560828,1076.1458689401234,1102.8161565151852,1080.2467397613102,1106.6786001178439,1084.2919519905008,1110.5193649882283,1088.3111249606466,1114.3515882248475,1092.3175574890274,1118.1810769438473,1096.3172171953727,1122.0103758172404,1100.3128040414572,1125.840580663501,1104.3055583758496,1129.67214236796,1108.296070200688,1133.5052278013666,1112.2846367862146,1137.3398783495036,1116.2714241105932
89117,1302.72744585418,1275.317584032334,1306.0583129922236,1278.877887372376,1309.895423470169,1282.9388313656107,1313.9137026993778,1287.1749433211564,1317.9975134108242,1291.4718395534221,1322.1060283051181,1295.788872741923,1326.2253648564817,1300.1109975222678,1330.3495775356787,1304.4338303754212,1334.4770286442051,1308.7554059125052,1338.6069694521518,1313.0751905238847,1342.739100882413,1317.3930216645294,1346.8732644601164,1321.7088912213885
89119,1145.338893496869,1094.5594115878769,1149.075345416406,1098.7212571897876,1152.8172764300864,1102.8776217216375,1156.5642404405376,1107.0289526918477,1160.316037163855,1111.1754507061087,1164.0724775841338,1115.317304848779,1167.8333821711467,1119.4546946661576,1171.59858114304,1123.587789943364,1175.3679136231456,1127.7167515572403,1179.1412271143495,1131.8417320158233,1182.9183771838766,1135.9628757540727,1186.6992260486466,1140.0803205297445
89502,1088.4853223398131,1063.5146776601873,1095.3786243839313,1070.6213756160696,1102.2750442762642,1077.7249557237371,1109.1740181244788,1084.825981875523,1116.075448661044,1091.9245513389583,1122.979232096441,1099.0207679035618,1129.8852801283058,1106.1147198716974,1136.7935061572018,1113.2064938428018,1143.7038239743388,1120.2961760256653,1150.616157128623,1127.3838428713816,1157.5304332452956,1134.4695667547094,1164.4465765946568,1141.5534234053487
90001,2360.2040928968727,2262.11143118783,2331.7446239021465,2234.529527632053,2334.665151962496,2238.3043909243365,2360.590196504582,2265.06086557538,2374.219550611498,2279.497995069423,2385.6053930324483,2291.670815001448,2383.158831688614,2289.9934089770045,2370.582454339637,2278.1668428940743,2367.5748299181655,2275.890170484959,2375.424967280183,2284.4555452826585,2374.276091822815,2284.004477852206,2380.088475409672,2290.498877062491
90002,2339.247067482676,2231.323894104787,2327.1912447018685,2220.17191389671,2321.5218167615035,2215.3657278017877,2318.7183232265934,2213.439474007966,2317.2395585769823,2212.7822006438723,2316.338739550905,2212.7181124948006,2315.7292514132037,2212.891618815805,2315.2311033270894,2213.1927289095543,2314.8128682241068,2213.521893861811,2314.410476878461,2213.884012863751,2314.044163835625,2214.2321130872815,2313.6739353692556,2214.594103319924
90003,2114.4884159843755,2071.234623737367,2125.7354672044103,2082.8443085873632,2136.982316469793,2094.444403845913,2148.2363396452847,2106.043081008641,2159.492734799989,2117.635883153397,2170.7540918136006,2129.225725446055,2182.0186061016734,2140.811109080983,2193.2871194558575,2152.3931666394474,2204.5588998433614,2163.97144034958,2215.834173769265,2175.5464180306076,2227.112602060971,2187.11800816683,2238.3941975648463,2198.686458736129
90004,2309.60896179765,2250.708353779923,2318.020687921517,2259.6135973599144,2326.6648791063676,2268.7183857677287,2335.387932139283,2277.9306964751263,2344.1663791777537,2287.1678496318955,2352.9685423503265,2296.4163180754963,2361.7831304497026,2305.667657369497,2370.615695330951,2314.908109032189,2379.435566136009,2324.1640536454565,2388.2698047016984,2333.406629559576,2397.11754981864,2342.635237295373,2405.952133990669,2351.877915904061
90006,2207.2482218899054,2157.13017874594,2218.2286776983033,2168.5307646410806,2228.6636610275054,2179.374479901353,2238.799083231029,2189.909102162138,2248.7712242689117,2200.270896000358,2258.6551362677133,2210.535289068845,2268.4921984951493,2220.7440149282697,2278.3052012640374,2230.9201991770215,2288.106671684529,2241.0766869725994,2297.9034701488736,2251.2206401519525,2307.6993288869494,2261.356076964093,2317.496254341256,2271.4852749339293
90007,2265.652062402838,2193.76365655503,2262.0508605405084,2190.764565839955,2260.0261081121316,2189.3266438469927,2258.831291107199,2188.7043972353413,2258.084607039547,2188.497309831427,2257.5517283484437,2188.529448156752,2257.1631241777372,2188.655090762393,2256.824191693851,2188.855902806747,2256.542499502394,2189.065029473162,2256.2652767026007,2189.3041209384287,2256.0207014193215,2189.52865444816,2255.7681647086088,2189.7706554600722
90011,2411.4284149681794,2324.6474540852073,2421.8271692972203,2335.772716298461,2432.2411518572567,2346.875982225232,2442.646216702459,2357.99123168313,2453.0778648606633,2369.078909947442,2463.4992982833583,2380.177558032795,2473.946751700663,2391.2502768755908,2484.383483907898,2402.334044214812,2494.836499977525,2413.4017459894676,2505.3053768967775,2424.453851745293,2515.763121522579,2435.5173340502984,2526.2447749247176,2446.5571558543415
90012,2456.1950846920945,2400.4821236439357,2462.466255561629,2407.219755027471,2469.3246003378413,2414.5328840191246,2476.4784727641913,2422.1304925059117,2483.7823884283507,2429.867533279682,2491.163680133329,2437.67175532704,2498.58599435968,2445.5071987414663,2506.0310948645115,2453.3560008177014,2513.489790795997,2461.2093233265427,2520.9574094676486,2469.0628294013754,2528.4315396879515,2476.9144260893095,2535.9109033360673,2484.7631361246413
90015,2557.281256138359,2474.0972280284286,2562.063501005379,2479.5567061889255,2568.050973328272,2486.2426359762517,2574.496277754461,2493.3338556022923,2581.0856764042255,2500.5859938420317,2587.754143512812,2507.8675874816613,2594.430726057705,2515.179685416526,2601.1301451070717,2522.482694084844,2607.839735245055,2529.7805488891813,2614.5638221718314,2537.0645972617117,2621.2790353608525,2544.35918661338,2628.0084206961324,2551.640352720932
90016,2357.77722622937,2297.5534327410733,2364.430391036038,2304.713416819865,2370.762409126918,2311.541552683194,2379.538158740202,2320.7981658890308,2390.7153618551056,2332.4464318591545,2405.865491739455,2348.055942077818,2421.1683368360814,2363.8082085740484,2427.018349403893,2370.096474110599,2432.6431371107674,2376.149460388521,2441.4813636218646,2385.406753712617,2451.9318735588513,2396.267123968547,2453.2847009920633,2398.0207954145017
90018,2274.8954059268785,2220.9914734258705,2279.1126902225615,2225.6605700034925,2285.8848816473474,2232.8724142232168,2294.1062639688657,2241.523163716312,2303.151131293886,2250.9871290512615,2312.664814767474,2260.9100449286443,2322.446263040823,2271.0912414060936,2332.3814472926006,2281.417050536129,2342.405650644785,2291.8230974702174,2352.4823915815714,2302.273545897512,2362.5908235536754,2312.7469011075727,2372.718404395554,2323.231857036785
90019,2339.7694696356343,2285.442411511431,2347.800351725057,2293.9081975564895,2356.225534457993,2302.7973816821636,2364.768238273359,2311.772746673566,2373.351806191756,2320.7595353730426,2381.9274599414803,2329.766026228719,2390.527489779176,2338.7503805047527,2399.1141595188715,2347.749559047065,2407.714793054348,2356.735116227169,2416.32936155742,2365.7083700885973,2424.9298781662806,2374.694634176212,2433.543119229142,2383.6678381948773
90022,2244.0989308125063,2131.1501772576175,2210.1251197045267,2098.140724265426,2194.4941864068937,2083.347637426116,2178.956344710642,2067.888104664802,2160.584128130834,2049.580166945977,2133.8646063555184,2023.221749053068,2104.439070863022,1993.9075287585115,2073.8980070073985,1963.8350020791297,2045.9347455393715,1936.34064912368,2019.8808704715734,1910.6603532196368,1995.0306944753702,1886.2956583959458,1969.8643633645738,1861.5942118439193
90023,2208.4052063905096,2137.352035299244,2180.5573403106205,2110.268401196299,2179.7234855871397,2110.1026222842033,2208.7732957627686,2139.4000895199497,2231.394064926553,2162.436273583114,2227.880412129878,2159.556475490922,2210.1199355629565,2141.9233247019233,2175.89056333924,2108.6878026492773,2144.0134081911706,2077.097008045986,2130.2543657081073,2064.249446363912,2128.8687415888285,2063.207631471831,2152.434544617333,2087.5876447787105
90024,2963.939461812868,2913.9084213555716,2971.22968682941,2921.617935747257,2978.884064156306,2929.6803852170838,2986.76643760141,2937.9613029969832,2994.7926275163686,2946.3765054846713,3002.91005607197,2954.873788213601,3011.0859330444014,2963.4207148665196,3019.299782423351,2971.997145333549,3027.538795977345,2980.5905882071766,3035.795181051586,2989.1938664837826,3044.063992700827,2997.8013848380724,3052.3414386910263,3006.410545343919
90025,3069.2029784280794,3003.3328651669635,3078.5818636474182,3013.264777615265,3087.967944768131,3023.188466805408,3097.370414538648,3033.095939785052,3106.759671508882,3043.0165612978417,3116.1645606598513,3052.9215910801204,3125.5848997181442,3062.8112234122077,3134.991766976856,3072.714396833891,3144.422864764709,3082.593413220388,3153.840581226871,3092.4858896060505,3163.2725972761423,3102.3641470574544,3172.718256153474,3112.2288396064546
90026,2514.035020632631,2461.6378513801255,2528.603406924074,2476.7643477730726,2561.2084698004937,2509.866193784801,2581.683477295857,2530.811658576488,2603.5650554678837,2553.1539617115664,2611.654503032173,2561.6925589726843,2629.7678318886074,2580.2417782578923,2647.739854071683,2598.638751371037,2640.504710649628,2591.818500357998,2644.306612623689,2596.0184839874555,2644.6387820886566,2596.7393840265095,2673.895944806321,2626.3749326168586
90027,2405.288966173376,2361.7657324872125,2432.529791441604,2389.529868841937,2458.4510192746216,2415.8861867735172,2482.6086547175996,2440.4348442301903,2503.306947609718,2461.5238914098727,2507.047227983019,2465.6461198511424,2517.8558018637855,2476.8271171684733,2524.178038315718,2483.487151691014,2526.5163361593445,2485.96735574023,2529.6919916100437,2489.239174680925,2533.1987917131364,2492.88612855624,2546.048238021137,2505.9043822609992
90028,2455.646428613272,2397.616801689784,2452.2220628808427,2394.6785710244194,2449.667744007524,2392.5981228620144,2447.74808077831,2391.1408096496493,2446.2918804990013,2390.135897486266,2445.1745237610285,2389.4592020291975,2444.305258919595,2389.020382054052,2443.6179694242624,2388.7537094967333,2443.0644634358614,2388.611361784445,2442.6095971179034,2388.558543694952,2442.2277255817335,2388.5699424870027,2441.9001231707934,2388.627147282047
90029,2516.042649701203,2449.0446128475305,2537.469401369962,2471.0403595365515,2562.148740917398,2496.27375126052,2576.6074864678276,2511.2721595568537,2597.211067517222,2532.40233327787,2601.98352254653,2537.688585010613,2621.3608152488473,2557.5674427972076,2637.1799886648,2573.8764654063248,2637.308772118455,2574.483942195751,2646.2680907773306,2583.9108809900995,2651.9315666366365,2590.0316464191383,2678.0444574890016,2616.591812790235
90031,2468.132895954688,2336.456305259572,2459.397868032945,2328.820377903184,2455.9167138007797,2326.3981263677006,2454.3197608787605,2325.8657852724664,2453.4318164716733,2325.985544120772,2452.785499577416,2326.354653643565,2452.2552024442334,2326.784894794689,2451.7521889053955,2327.2517861494266,2451.2872294841704,2327.703701958067,2450.820992961453,2328.1652275095557,2450.3818921661536,2328.602626487646,2449.937342194606,2329.046561570351
90032,2078.9607136060613,2016.6662119897544,2072.73925945126,2010.966488141365,2069.308161570782,2008.0439066683628,2067.366483763256,2006.598388600532,2066.2212462395905,2005.937447352918,2065.503123637916,2005.6922216907083,2065.024644033118,2005.656746601499,2064.652353139,2005.7547900136906,2064.3677554551373,2005.8930097305024,2064.1037297905436,2006.078894658322,2063.880810546106,2006.260089436906,2063.6542040985596,2006.4644132666047
90033,2308.40455588452,2223.2591100021054,2306.56980566132,2222.1354220000003,2309.974695558292,2226.216315044235,2315.5188633333146,2232.4577372489857,2321.9756441133995,2239.557659683821,2328.7863509758236,2247.0334176061115,2335.764261959982,2254.6424561764024,2342.8203635012437,2262.297522978956,2349.891161678217,2269.9896635134146,2356.988570432638,2277.6768012454104,2364.1058986560565,2285.3532825477787,2371.2136781640384,2293.043225340386
90034,2684.822372891559,2634.839899161,2688.956835462511,2639.393154091628,2695.6972605568844,2646.5412224996826,2703.9411543752003,2655.1832501299514,2713.053827260809,2664.6845346840473,2722.669326645252,2674.679497293492,2732.57664052802,2684.957480330907,2742.6540404662564,2695.3970892151574,2752.8312606965446,2705.9283763658023,2763.067708909818,2716.5110492965177,2773.3399062441235,2727.121914255315,2783.634247769414,2737.74763813883
90035,2985.6819989159685,2932.023743361019,2990.670441851944,2937.4618197860873,2997.1105079022686,2944.3395733752855,3004.441302550264,2952.097808001748,3012.3198912883036,2960.3936129034482,3020.5360352806283,2969.017151200519,3028.9612179917485,2977.840631940683,3037.5164181140212,2986.784363693348,3046.152467221426,2995.800532360289,3054.8400439038014,3004.8601303225887,3063.5608730515405,3013.944242845353,3072.3030782141323,3023.042211654847
90036,2610.030511182111,2554.2919869217894,2613.8731209817192,2558.6015644540216,2619.3682406617313,2564.5517026965986,2625.7992258298686,2571.426651682232,2632.76134420707,2578.8221163678404,2640.02586116539,2586.5097783076244,2647.4634434921277,2594.3606984972525,2655.0009131770807,2602.3020720384125,2662.596825044809,2610.2928084908585,2670.2276733461017,2618.3097371085746,2677.880096305471,2626.3398143850463,2685.5464712451894,2634.3757190243923
90037,2333.160836403279,2245.623780079365,2311.438139224521,2224.6524345079674,2310.2381749585606,2224.015169994372,2309.277132643256,2223.2615967472716,2308.2341172234583,2222.5423211638445,2306.8829266054745,2221.9571696670664,2305.924782498676,2221.3761115795633,2305.034283807028,2220.585333390138,2304.1912362087323,2219.945664175455,2303.0688355885227,2219.1768804516582,2302.1837989187875,2218.531399230836,2301.130265416604,2217.759036160528
90038,2449.2058154151646,2388.9018112391805,2451.2320582136304,2391.4383413867267,2460.545682746107,2401.2502786888967,2468.2592234571575,2409.4475191380934,2475.990460041718,2417.6507174680787,2482.604880408565,2424.7282838974597,2494.872350080937,2437.4476746498954,2507.0289092424014,2450.0428691446027,2511.312533005007,2454.75809366654,2517.9437995098865,2461.8098864412973,2525.3554729130333,2469.6343209373604,2542.3647497256584,2487.0453709500157
90039,2511.1375667425123,2433.9724970022003,2512.5590252487473,2436.0204106048477,2516.936451286682,2441.047290959595,2522.4177241167586,2447.123863156085,2528.278139113661,2453.603390181043,2534.297281048406,2460.208310795152,2540.3843741280366,2466.848805405813,2546.4780650420284,2473.52034167593,2552.6027230816294,2480.173915502822,2558.7191286639163,2486.841568238793,2564.8504389235027,2493.4964476723776,2570.987821102299,2500.145930740477
90041,2208.3596203462075,2143.8264198729175,2214.7398349654377,2150.7472344783682,2221.126649215276,2157.660838882565,2227.519986061283,2164.568166410958,2233.919420923622,2171.4693015187486,2240.3248261827007,2178.364598801391,2246.735939001962,2185.254251323915,2253.1525752891334,2192.1385068695367,2259.5745243417286,2199.017564244331,2266.01069388086,2205.882529487207,2272.433615716132,2212.7608705981115,2278.879244606169,2219.616635897727
90042,2214.3900781142106,2160.4824918518793,2222.017563079915,2168.5615603350434,2229.649653557962,2176.6336809941927,2237.287671840566,2184.7010321341922,2244.930637867525,2192.7630677258007,2252.578719371627,2200.8203589491004,2260.231559939169,2208.8729443294565,2267.889315533888,2216.9209020781213,2275.551144406461,2224.9649425556004,2283.2174683313965,2233.004636958272,2290.887919472452,2241.040346777982,2298.562611609476,2249.0720483866858
90043,2304.835348162231,2238.763573692347,2322.454724613707,2256.9342698855717,2331.3336015531418,2266.353528162415,2344.0305782576124,2279.5774701631126,2355.0688187231785,2291.129950589136,2366.8442370884813,2303.407475090352,2378.3014313616663,2315.355121363896,2389.9105858039948,2327.443510076777,2401.4568399622976,2339.458210998051,2413.042105565597,2351.501527430285,2424.614157142304,2363.5216200647246,2436.202068157821,2375.5479179120507
90044,2249.1487836602428,2180.2620075263867,2246.6609761452173,2178.353578695708,2256.5380031377517,2188.7975422199997,2269.270431178794,2202.079825975382,2275.9645905452207,2209.3124750359857,2287.7251613114704,2221.5924657913047,2299.299922155954,2233.6859885303884,2309.0112418574395,2243.8979700163077,2318.9784159002506,2254.3568818157005,2324.1824563958176,2260.038624903839,2329.864857316382,2266.191149858547,2334.1036148236694,2270.888497646855
90045,2654.7157334950407,2601.565926342082,2664.647093777495,2611.9425785781405,2674.9216449372584,2622.630619699826,2685.2868045165446,2633.4393465208873,2695.7110289486172,2644.2570199683514,2706.1318075060212,2655.100916248724,2716.570806898738,2665.934040794271,2727.0253766014634,2676.7549117892936,2737.465710723322,2687.5903436397534,2747.92851142,2698.402971776629,2758.3772349544197,2709.230136688324,2768.8390507533613,2720.0443104316873
90046,2526.0522540671136,2474.352839932387,2531.982173864645,2480.7154800276376,2539.0970170791866,2488.252003819472,2546.9326005775806,2496.4994108918677,2555.208032326513,2505.1771870486496,2563.752571233091,2514.113876989008,2572.4617869951876,2523.2065022511447,2581.2730857034767,2532.3928011235776,2590.1482446930145,2541.6338713802993,2599.0633094216923,2550.9070603126825,2608.004455853925,2560.1988268177483,2616.963122073961,2569.4999668631544
90047,2117.376517491574,2054.976971320581,2124.083138447081,2062.206641943845,2131.8982333865974,2070.510961722173,2140.0136668213627,2079.1432784990347,2148.245247375394,2087.8403402300873,2156.48919265812,2096.5775965168964,2164.756059126439,2105.3071246841237,2173.0401029955883,2114.024441243995,2181.310911389738,2122.755931553108,2189.6051650349436,2131.4639763239993,2197.885903106173,2140.185888690621,2206.180439625471,2148.8940707195434
90048,2918.870767684845,2826.6103194055718,2900.355289497903,2808.8675997834425,2887.918395187371,2797.184003232889,2879.5257640654486,2789.5263573223024,2873.825583130402,2784.543580349495,2869.9191809571157,2781.3376910352126,2867.2089255365477,2779.311710779661,2865.2972421175755,2778.0686826831134,2863.919545856929,2777.344607040371,2862.8996845524607,2776.963887310917,2862.1203285194415,2776.8097206230786,2861.5032860350375,2776.80441566248
90061,2270.7109595067805,2197.27241833719,2280.129540899768,2207.30606621765,2289.5658626212603,2217.3219822758406,2298.9896840502897,2227.350426041543,2308.4400922513173,2237.352335569584,2317.877904895476,2247.3669069405664,2327.3318833485114,2257.3653874065008,2336.8013771689093,2267.3484287284027,2346.2584344627003,2277.3439852270703,2355.7304025096073,2287.3247100650424,2365.2170651384313,2297.290815300751,2374.6910550022535,2307.2696680545782
90062,2139.0307993498377,2071.554596700905,2149.886638618672,2082.9756989145426,2160.7609550802877,2094.3808572259727,2171.6214902009287,2105.79872140912,2182.5083150910837,2117.1909081846957,2193.382110741908,2128.59598643927,2204.2712113296657,2139.9859844795046,2215.166579990703,2151.369808069844,2226.076527753892,2162.7392028968343,2236.9733534560382,2174.1218425771394,2247.8929302847296,2185.4818740918686,2258.8012264850304,2196.8533181647417
90063,2311.6287080518646,2217.5031201637717,2303.3550774814294,2210.015460601655,2299.9308740008755,2207.359565433135,2298.39225699963,2206.552103038796,2297.5644275255368,2206.4744585991407,2297.0414637303334,2206.647859399089,2296.615966206122,2206.9383798339504,2296.2576444041156,2207.2445762118473,2295.905587798861,2207.576496716582,2295.57562243673,2207.8986818787284,2295.2639578735207,2208.2073396711867,2294.9427017049343,2208.5274336177285
90065,2461.2749178314757,2358.1270902985166,2460.556942641388,2358.2906532545917,2459.869754543515,2358.4623610606027,2459.210609696814,2358.640735271259,2458.5772360879246,2358.824389335852,2457.967622743062,2359.0121419844972,2457.3799790685557,2359.202984765631,2456.8127020767306,2359.396053130926,2456.264351384511,2359.5906055678165,2455.733627656279,2359.7860028772675,2455.2193550737275,2359.9816940349947,2454.7204648980974,2360.177205405917
90066,2766.5777091129257,2713.3937182501368,2774.5438156705754,2721.805126250831,2783.2441194949315,2730.9392329079983,2792.390635947778,2740.5094044258412,2801.8094529830505,2750.341743461535,2811.3950812602197,2760.3311585376014,2821.083571113544,2770.4140765127213,2830.836121626328,2780.552053045994,2840.6291632047437,2790.721855485032,2850.4483528730816,2800.909460612502,2860.2849399614747,2811.106421856974,2870.133832953561,2821.308236273664
90068,2463.3683263627713,2392.4522909314915,2470.9573778113286,2400.6352258813963,2478.5576447914277,2408.794459288482,2486.1434404565985,2416.964787447249,2493.7551414243676,2425.108355293208,2501.353978634974,2433.2649253939644,2508.9688417845923,2441.4055906259805,2516.5992883119306,2449.531131647964,2524.21674991371,2457.6695148241456,2531.858155230007,2465.7837789553855,2539.4867186840793,2473.911109615541,2547.12965628056,2482.0241400621708
90069,2787.7087733067724,2723.343026908105,2789.9380195444146,2726.11615571301,2792.1627818613565,2728.8704222830424,2789.3266626702703,2726.5509761348,2790.2031674011787,2727.9315645716024,2793.558468944619,2731.778981221549,2795.7297929952365,2734.430891630889,2800.943784766245,2740.114407631094,2803.661572653457,2743.291040365593,2801.8460127808717,2741.9240812793473,2804.1371586612104,2744.6539282764015,2806.6911618968056,2747.637097365038
90220,2201.5517386963766,2107.0246548027962,2193.110651740276,2099.373513462092,2189.068723873731,2096.1031973817744,2187.0397664360694,2094.808653010577,2185.9076584963673,2094.429837877197,2185.214416046339,2094.4360201943796,2184.6986412987185,2094.639301896463,2184.2939957810186,2094.901784161795,2183.9179792251334,2095.213113210658,2183.5846419234445,2095.517009624155,2183.2489885586056,2095.8392612637563,2182.9411868683014,2096.1409610610067
90221,2245.236989367279,2137.325751624799,2230.553194632721,2123.5454068726194,2222.812250786434,2116.66765278122,2218.618779527158,2113.35134234589,2216.2786560292593,2111.8326593581173,2214.8686976516324,2111.2593571994234,2213.967452720622,2111.141054722128,2213.305740582967,2111.278527190426,2212.7972573688676,2111.5173931695663,2212.3456909648817,2111.830266602455,2211.95283045126,2112.151767664794,2211.5683938434972,2112.499481770383
